ORDER_ID,ASN_DN,SHIPMENT_MODE,SCHEDULED_DELIVERY_DATE,ACTUAL_DELIVERY_DATE,DELIVERY_RECORDED_DATE
SO-41383,DN-2524,Air,0012-03-22,0012-03-22,0012-03-22
SO-41121,DN-2532,Truck,0012-04-27,0012-02-17,0012-02-17
SO-41300,DN-2535,Air,0012-03-02,0012-03-12,0012-03-12
SO-40630,DN-2544,Truck,0012-03-30,0012-03-12,0012-03-12
SO-40630,DN-2544,Truck,0012-03-30,0012-03-12,0012-03-12
SO-40910,DN-2546,Truck,0012-03-09,0012-02-15,0012-02-15
SO-40665,DN-2561,Air Charter,0012-03-16,0012-02-16,0012-02-16
SO-40531,DN-2572,Truck,0012-04-11,0012-04-11,0012-04-11
SO-40691,DN-2573,Truck,0012-03-30,0012-03-12,0012-03-12
SO-41080,DN-2581,Air,0012-03-21,0012-03-08,0012-03-08
SO-41080,DN-2581,Air,0012-03-21,0012-03-08,0012-03-08
SO-40381,DN-2590,Truck,0012-05-07,0012-05-24,0012-05-24
SO-41530,DN-2594,Air,0012-04-26,0012-05-04,0012-05-04
SO-41540,DN-2595,Air,0012-04-26,0012-04-09,0012-04-09
SO-40822,DN-2601,Truck,0012-04-19,0012-04-19,0012-04-19
SO-40830,DN-2612,Truck,0012-04-27,0012-04-19,0012-04-19
SO-40860,DN-2621,Truck,0012-04-17,0012-05-07,0012-05-07
SO-41740,DN-2619,Air,0012-04-09,0012-03-29,0012-03-29
SO-40860,DN-2621,Truck,0012-04-17,0012-05-07,0012-05-07
SO-41431,DN-2626,Air,0012-06-29,0012-04-26,0012-04-26
SO-40490,DN-2633,Truck,0012-06-01,0012-06-01,0012-06-01
SO-40530,DN-2634,Truck,0012-05-31,0012-04-30,0012-04-30
SO-40380,DN-2635,Truck,0012-06-28,0012-06-28,0012-06-28
SO-41900,DN-2641,Air,0012-05-23,0012-05-23,0012-05-23
SO-41900,DN-2641,Air,0012-05-23,0012-05-23,0012-05-23
SO-41510,DN-2643,Truck,0012-07-03,0012-05-18,0012-05-18
SO-41254,DN-2650,Air Charter,0012-07-04,0012-04-30,0012-04-30
SO-40870,DN-2656,Truck,0012-06-12,0012-05-25,0012-05-25
SO-41280,DN-2659,Truck,0012-06-01,0012-05-28,0012-05-28
SO-42332,DN-2687,Air Charter,0012-08-02,0012-06-03,0012-06-03
SO-41256,DN-2690,Air Charter,0012-07-04,0012-06-03,0012-06-03
SO-40871,DN-2692,Truck,0012-06-17,0012-06-17,0012-06-17
SO-41581,DN-2718,Truck,0012-08-01,0012-07-25,0012-07-25
SO-42450,DN-2720,Air,0012-09-09,0012-09-09,0012-09-09
SO-41681,DN-2727,Air Charter,0012-08-02,0012-07-09,0012-07-09
SO-40890,DN-2741,Truck,0012-10-16,0012-07-23,0012-07-23
SO-40880,DN-2742,Truck,0012-08-14,0012-07-23,0012-07-23
SO-41702,DN-2749,Truck,0012-08-23,0012-07-30,0012-07-30
SO-42805,DN-2772,Air Charter,0012-08-02,0012-07-24,0012-07-24
SO-40892,DN-2802,Truck,0012-10-16,0012-09-04,0012-09-04
SO-41711,DN-2805,Truck,0012-08-31,0012-09-07,0012-09-07
SO-42937,DN-2821,Air,0012-08-31,0012-08-14,0012-08-14
SO-41831,DN-2836,Truck,0012-09-13,0012-09-07,0012-09-07
SO-42630,DN-2838,Truck,0012-09-28,0012-10-06,0012-10-06
SO-42630,DN-2838,Truck,0012-09-28,0012-10-06,0012-10-06
SO-41596,DN-2839,Truck,0012-10-05,0012-09-24,0012-09-24
SO-42380,DN-2861,Truck,0012-10-29,0012-10-01,0012-10-01
SO-42820,DN-2862,Truck,0012-10-31,0012-10-10,0012-10-10
SO-41590,DN-2876,Truck,0012-11-08,0012-11-08,0012-11-08
SO-42280,DN-2878,Truck,0012-10-31,0012-10-18,0012-10-18
SO-42650,DN-2883,Truck,0012-11-30,0012-10-31,0012-10-31
SO-41830,DN-2891,Truck,0012-11-09,0012-11-05,0012-11-05
SO-43280,DN-2895,Truck,0012-12-14,0012-10-24,0012-10-24
SO-43170,DN-2897,Air,0012-12-06,0012-10-29,0012-10-29
SO-42681,DN-2900,Air,0012-11-06,0012-11-06,0012-11-06
SO-41832,DN-2918,Truck,0012-11-26,0012-11-26,0012-11-26
SO-41990,DN-2919,Truck,0012-12-17,0012-12-17,0012-12-17
SO-42190,DN-2920,Truck,0012-12-14,0012-12-13,0012-12-13
SO-42850,DN-2928,Truck,0013-01-11,0013-01-11,0013-01-11
SO-42850,DN-2928,Truck,0013-01-11,0013-01-11,0013-01-11
SO-43420,DN-2938,Truck,0013-01-11,0013-01-11,0013-01-11
SO-42300,DN-2940,Truck,0012-12-21,0012-12-11,0012-12-11
SO-42180,DN-2941,Truck,0012-12-20,0012-12-11,0012-12-11
SO-42390,DN-2935,Truck,0012-12-14,0012-11-30,0012-11-30
SO-43320,DN-2967,Truck,0013-02-28,0013-01-25,0013-01-25
SO-42710,DN-2961,Air,0013-02-06,0013-02-06,0013-02-06
SO-43320,DN-2967,Truck,0013-02-28,0013-01-25,0013-01-25
SO-43470,DN-2971,Air,0013-01-31,0013-02-01,0013-02-01
SO-42431,DN-2976,Air,0013-02-07,0013-02-07,0013-02-07
SO-42810,DN-2977,Truck,0013-02-05,0013-02-05,0013-02-05
SO-43680,DN-2981,Air,0013-09-11,0013-09-11,0013-09-11
SO-43220,DN-2989,Truck,0013-02-11,0013-02-11,0013-02-11
SO-43220,DN-2989,Truck,0013-02-11,0013-02-11,0013-02-11
SO-43451,DN-3003,Truck,0013-03-15,0013-02-19,0013-02-19
SO-44410,DN-3014,Air,0013-04-09,0013-01-03,0013-01-03
SO-43750,DN-3017,Air,0013-03-18,0013-08-08,0013-08-08
SO-43750,DN-3017,Air,0013-03-18,0013-08-08,0013-08-08
SO-43750,DN-3017,Air,0013-03-18,0013-08-08,0013-08-08
SO-43750,DN-3017,Air,0013-03-18,0013-08-08,0013-08-08
SO-43321,DN-3019,Truck,0013-02-28,0013-02-28,0013-02-28
SO-43490,DN-3024,Air,0013-03-18,0013-03-07,0013-03-07
SO-43640,DN-3025,Air,0013-04-04,0013-03-07,0013-03-07
SO-43570,DN-3212,Truck,0013-07-31,0013-08-06,0013-08-06
SO-43580,DN-3033,Truck,0013-03-31,0013-03-14,0013-03-14
SO-43580,DN-3033,Truck,0013-03-31,0013-03-14,0013-03-14
SO-43950,DN-3040,Truck,0013-03-08,0013-03-07,0013-03-07
SO-44400,DN-3015,Air,0013-04-09,0013-03-14,0013-03-14
SO-43340,DN-3046,Truck,0013-04-30,0013-03-08,0013-03-08
SO-43212,DN-3048,Truck,0013-04-15,0013-03-23,0013-03-23
SO-44472,DN-3052,Truck,0013-06-25,0013-03-15,0013-03-15
SO-44530,DN-3059,Truck,0013-04-18,0013-03-15,0013-03-15
SO-44600,DN-3064,Air,0013-04-13,0013-04-13,0013-04-13
SO-43941,DN-3069,Air,0013-04-25,0013-04-25,0013-04-25
SO-43450,DN-3095,Truck,0013-04-30,0013-04-15,0013-04-15
SO-43330,DN-3075,Truck,0013-03-28,0013-03-30,0013-03-30
SO-44381,DN-3101,Truck,0013-05-31,0013-05-14,0013-05-14
SO-44820,DN-3109,Air,0013-07-04,0013-07-04,0013-07-04
SO-44670,DN-3118,Air,0013-05-31,0013-05-23,0013-05-23
SO-44910,DN-3116,Air,0013-06-28,0013-05-13,0013-05-13
SO-44100,DN-3126,Air,0013-04-30,0013-04-17,0013-04-17
SO-44910,DN-3116,Air,0013-06-28,0013-05-13,0013-05-13
SO-44660,DN-3129,Air,0013-06-30,0013-05-09,0013-05-09
SO-43843,DN-3130,Air Charter,0013-05-21,0013-05-03,0013-05-03
SO-43710,DN-3131,Truck,0013-05-06,0013-04-29,0013-04-29
SO-43820,DN-3133,Truck,0013-07-21,0013-07-26,0013-07-26
SO-44862,DN-3136,Truck,0013-09-30,0013-08-29,0013-08-29
SO-43790,DN-3102,Truck,0013-08-01,0013-08-01,0013-08-01
SO-43790,DN-3102,Truck,0013-08-01,0013-08-01,0013-08-01
SO-43721,DN-3145,Truck,0013-05-30,0013-04-29,0013-04-29
SO-43842,DN-3148,Air Charter,0013-05-21,0013-05-06,0013-05-06
SO-44981,DN-3155,Truck,0013-08-23,0013-05-14,0013-05-14
SO-43849,DN-3171,Air Charter,0013-05-21,0013-05-10,0013-05-10
SO-44752,DN-3174,Air Charter,0013-08-21,0013-05-10,0013-05-10
SO-42861,DN-3180,Truck,0013-06-28,0013-07-10,0013-07-10
SO-43770,DN-3182,Truck,0013-07-26,0013-07-26,0013-07-26
SO-45202,DN-3189,Air Charter,0013-05-21,0013-05-29,0013-05-29
SO-43850,DN-3199,Air Charter,0013-06-04,0013-05-29,0013-05-29
SO-43840,DN-3197,Air Charter,0013-05-31,0013-05-28,0013-05-28
SO-43830,DN-3203,Truck,0013-07-18,0013-07-23,0013-07-23
SO-43631,DN-3218,Air,0013-07-31,0013-07-23,0013-07-23
SO-43910,DN-3237,Truck,0013-07-31,0013-08-26,0013-08-26
SO-45204,DN-3240,Air Charter,0013-07-22,0013-07-23,0013-07-23
SO-44151,DN-3247,Truck,0013-10-31,0013-07-23,0013-07-23
SO-45030,DN-3269,Air,0013-08-28,0014-02-08,0014-03-11
SO-45540,DN-3273,Truck,0013-08-06,0013-08-22,0013-08-22
SO-44270,DN-3287,Truck,0013-09-20,0013-09-20,0013-09-20
SO-43371,DN-3294,Truck,0013-09-30,0013-08-28,0013-08-28
SO-44470,DN-3298,Truck,0013-10-22,0013-10-22,0013-11-11
SO-44772,DN-3297,Truck,0013-10-22,0013-10-22,0013-11-11
SO-44460,DN-3299,Truck,0013-09-16,0013-09-23,0013-09-23
SO-45031,DN-3311,Air,0014-01-21,0014-01-21,0014-01-29
SO-44865,DN-3318,Truck,0013-10-31,0013-10-31,0013-11-12
SO-45992,DN-3326,Truck,0013-11-20,0013-09-10,0013-09-10
SO-45580,DN-3333,Air,0013-09-30,0013-10-29,0013-11-19
SO-44350,DN-3337,Truck,0013-09-30,0013-10-09,0013-11-01
SO-45360,DN-3345,Truck,0013-10-15,0013-10-15,0013-10-29
SO-46190,DN-3348,Air,0013-10-15,0013-11-08,0013-11-27
SO-46130,DN-3349,Air,0013-10-29,0013-10-16,0013-10-29
SO-44866,DN-3350,Truck,0013-11-15,0013-10-08,0013-10-18
SO-46140,DN-3356,Air,0013-11-26,0013-10-10,0013-10-29
SO-44980,DN-3347,Truck,0013-10-31,0013-11-04,0013-11-06
SO-45091,DN-3361,Truck,0013-11-29,0013-11-29,0013-12-12
SO-44210,DN-3371,Truck,0013-10-31,0013-10-22,0013-11-19
SO-44210,DN-3371,Truck,0013-10-31,0013-10-22,0013-11-19
SO-45100,DN-3396,Truck,0014-01-24,0014-01-24,0014-03-17
SO-45400,DN-3399,Truck,0013-11-29,0013-11-29,0013-12-23
SO-45520,DN-3516,Air,0014-01-31,0014-02-17,0014-03-04
SO-46680,DN-3401,Truck,0013-12-26,0013-12-16,0014-01-17
SO-46360,DN-3418,Air,0013-12-16,0013-12-02,0013-12-20
SO-46100,DN-3409,Air,0013-12-31,0013-11-30,0013-12-23
SO-45401,DN-3424,Truck,0013-11-29,0014-02-05,0014-02-24
SO-46090,DN-3425,Air,0013-12-31,0013-12-02,0013-12-20
SO-44930,DN-3434,Air Charter,0013-12-31,0013-11-26,0013-12-05
SO-44361,DN-3460,Truck,0013-12-31,0014-01-13,0014-01-29
SO-46370,DN-3470,Air,0013-12-16,0013-12-16,0014-01-20
SO-47260,DN-3462,Air,0013-12-24,0013-12-27,0014-01-17
SO-46340,DN-3469,Air,0014-01-22,0013-12-16,0014-01-20
SO-46020,DN-3381,Air,0013-11-15,0013-11-22,0014-01-21
SO-46530,DN-3489,Air Charter,0014-01-31,0014-01-10,0014-01-15
SO-47480,DN-3492,Truck,0014-02-28,0014-02-25,0014-03-07
SO-47110,DN-3493,Air,0014-01-22,0014-02-11,0014-02-13
SO-46483,DN-3497,Truck,0014-01-31,0014-02-03,0014-02-24
SO-46351,DN-3511,Air,0014-01-31,0014-02-18,0014-03-04
SO-45999,DN-3531,Truck,0014-01-31,0014-02-19,0014-02-24
SO-45898,DN-3537,Truck,0014-02-28,0014-02-19,0014-03-19
SO-44920,DN-3540,Air Charter,0014-02-28,0014-02-10,0014-02-19
SO-45664,DN-3541,Air Charter,0014-02-28,0014-02-10,0014-02-19
SO-47081,DN-3558,Truck,0014-04-15,0014-03-28,0014-04-04
SO-47630,DN-3561,Air,0014-05-30,0014-05-19,0014-06-26
SO-45900,DN-3564,Truck,0014-03-28,0014-03-28,0014-04-04
SO-44221,DN-3566,Truck,0014-04-11,0014-04-11,0014-04-28
SO-46361,DN-3567,Air,0014-03-28,0014-03-26,0014-04-28
SO-46960,DN-3572,Truck,0014-03-31,0014-03-24,0014-04-04
SO-48160,DN-3969,Truck,0014-10-01,0014-11-12,0014-11-13
SO-46480,DN-3579,Truck,0014-03-28,0014-04-02,0014-04-14
SO-47083,DN-3580,Truck,0014-04-15,0014-04-14,0014-04-17
SO-47083,DN-3580,Truck,0014-04-15,0014-04-14,0014-04-17
SO-47100,DN-3581,Air,0014-03-31,0014-03-21,0014-03-26
SO-46800,DN-3585,Air,0014-03-31,0014-04-03,0014-06-06
SO-46800,DN-3585,Air,0014-03-31,0014-04-03,0014-06-06
SO-47930,DN-3590,Air,0014-04-07,0014-04-07,0014-04-17
SO-46430,DN-3599,Truck,0014-04-30,0014-04-14,0014-05-22
SO-47281,DN-3622,Air Charter,0014-05-06,0014-04-17,0014-05-02
SO-47730,DN-3626,Air,0014-06-30,0014-04-14,0014-06-06
SO-47084,DN-3627,Truck,0014-06-03,0014-06-03,0014-06-11
SO-47041,DN-3628,Truck,0014-06-14,0014-06-24,0014-07-14
SO-47740,DN-3640,Air,0014-06-30,0014-04-25,0014-05-13
SO-46486,DN-3641,Truck,0014-05-05,0014-05-06,0014-06-20
SO-46485,DN-3642,Truck,0014-05-05,0014-06-06,0014-06-20
SO-47201,DN-3648,Truck,0014-05-06,0014-05-19,0014-06-12
SO-47631,DN-3654,Air,0014-08-15,0014-08-15,0014-09-05
SO-47130,DN-3655,Truck,0014-04-21,0014-05-01,0014-06-11
SO-47086,DN-3695,Truck,0014-07-31,0014-07-25,0014-09-05
SO-46501,DN-3699,Truck,0014-06-27,0014-07-06,0014-08-05
SO-47155,DN-3708,Truck,0014-06-04,0014-06-03,0014-06-11
SO-46006,DN-3709,Truck,0014-06-30,0014-06-10,0014-06-12
SO-47652,DN-3643,Truck,0014-06-30,0014-06-06,0014-06-20
SO-47670,DN-3712,Air,0014-05-30,0014-06-25,0014-07-01
SO-46023,DN-3739,Air,0014-06-16,0014-06-04,0014-07-09
SO-47092,DN-3752,Truck,0014-07-31,0014-07-25,0014-09-05
SO-46701,DN-3762,Air,0014-07-31,0014-09-25,0014-10-06
SO-47200,DN-3888,Truck,0014-08-29,0014-09-23,0014-10-17
SO-47871,DN-3897,Truck,0014-09-30,0014-09-08,0014-09-19
SO-48652,DN-3877,Truck,0014-09-04,0014-09-23,0014-10-17
SO-46540,DN-3790,Air Charter,0014-06-30,0014-06-20,0014-06-25
SO-47135,DN-3798,Truck,0014-07-09,0014-07-09,0014-08-07
SO-47870,DN-3799,Truck,0014-07-15,0014-07-09,0014-08-07
SO-48610,DN-3804,Air,0014-07-31,0014-07-25,0014-08-01
SO-48811,DN-3814,Truck,0014-12-31,0014-08-14,0014-08-15
SO-48510,DN-3817,Air,0014-09-30,0014-08-29,0014-09-08
SO-47991,DN-3822,Truck,0014-07-14,0014-09-03,0014-10-06
SO-48431,DN-3824,Truck,0014-11-30,0014-06-29,0014-08-04
SO-47540,DN-3825,Truck,0014-09-30,0014-06-29,0014-08-04
SO-48860,DN-3836,Air,0014-09-24,0014-10-28,0014-12-04
SO-47850,DN-3841,Truck,0014-07-31,0014-07-15,0014-07-17
SO-48520,DN-3844,Air,0014-09-30,0014-07-30,0014-09-05
SO-47080,DN-3828,Truck,0014-08-29,0014-11-05,0014-11-07
SO-48010,DN-3860,Truck,0014-07-31,0014-09-23,0014-10-06
SO-47206,DN-3876,Truck,0014-08-29,0014-09-23,0014-10-06
SO-47274,DN-3913,Air Charter,0014-09-30,0014-09-03,0014-09-05
SO-47280,DN-3917,Air Charter,0014-09-30,0014-09-03,0014-09-05
SO-47993,DN-3942,Truck,0014-10-31,0014-10-10,0014-10-29
SO-48884,DN-3944,Truck,0014-12-31,0014-10-28,0014-11-13
SO-48770,DN-3948,Air,0014-10-15,0014-10-14,0014-10-20
SO-48672,DN-3950,Truck,0014-10-31,0014-10-02,0014-10-22
SO-47990,DN-3951,Truck,0014-10-31,0014-10-02,0014-10-22
SO-48885,DN-3957,Truck,0014-12-31,0014-12-01,0014-12-01
SO-49290,DN-3975,Air,0015-01-30,0015-02-18,0015-02-23
SO-48904,DN-3995,Air Charter,0014-10-31,0014-10-30,0014-11-03
SO-48906,DN-4000,Air Charter,0014-11-28,0014-10-30,0014-11-03
SO-48620,DN-4003,Air,0014-11-20,0014-11-20,0014-11-24
SO-49941,DN-4011,Truck,0015-01-14,0014-11-13,0014-11-14
SO-48790,DN-4012,Truck,0015-02-16,0015-01-14,0015-01-19
SO-48973,DN-4019,Truck,0015-01-15,0014-12-17,0014-12-22
SO-47912,DN-4024,Truck,0015-01-30,0015-02-11,0015-02-16
SO-49951,DN-4040,Truck,0015-01-14,0014-12-24,0015-01-05
SO-48993,DN-4041,Truck,0015-02-16,0015-01-24,0015-02-03
SO-49980,DN-4042,Air,0015-01-27,0015-01-09,0015-01-19
SO-49960,DN-4044,Truck,0015-01-31,0014-12-24,0014-12-31
SO-47881,DN-4063,Truck,0015-01-30,0015-01-19,0015-01-27
SO-50590,DN-4090,Air,0015-01-30,0015-02-13,0015-02-16
SO-49710,DN-4096,Truck,0015-02-28,0015-03-13,0015-03-17
SO-48893,DN-4098,Air Charter,0015-01-30,0015-01-14,0015-01-20
SO-48893,DN-4098,Air Charter,0015-01-30,0015-01-14,0015-01-20
SO-50630,DN-4109,Air,0015-02-17,0015-02-09,0015-02-17
SO-49580,DN-4110,Truck,0015-02-28,0015-02-19,0015-02-20
SO-49630,DN-4111,Truck,0015-03-31,0015-02-19,0015-02-20
SO-49170,DN-4112,Truck,0015-03-06,0015-02-06,0015-02-06
SO-49282,DN-4117,Truck,0015-02-27,0015-02-19,0015-02-20
SO-49080,DN-4137,Truck,0015-02-27,0015-03-11,0015-03-30
SO-50730,DN-4141,Air,0015-03-10,0015-03-27,0015-03-30
SO-49280,DN-4154,Truck,0015-02-27,0015-03-25,0015-03-26
SO-50000,DN-4156,Truck,0015-04-30,0015-03-17,0015-03-18
SO-48420,DN-4159,Truck,0015-03-31,0015-03-17,0015-03-19
SO-50280,DN-4178,Air,0015-05-29,0015-03-25,0015-03-30
SO-51090,DN-4190,Air Charter,0015-04-30,0015-03-18,0015-03-20
SO-50050,DN-4218,Truck,0015-06-15,0015-05-14,0015-05-15
SO-50490,DN-4247,Truck,0015-06-30,0015-06-09,0015-06-15
SO-50100,DN-4255,Truck,0015-06-19,0015-06-08,0015-06-19
SO-49622,DN-4257,Truck,0015-05-29,0015-05-15,0015-05-15
SO-49936,DN-4261,Air Charter,0015-06-30,0015-04-29,0015-04-29
SO-50123,DN-4264,Truck,0015-06-30,0015-06-22,0015-06-25
SO-49939,DN-4269,Air Charter,0015-06-30,0015-04-28,0015-04-29
SO-51422,DN-4274,Air Charter,0015-06-30,0015-05-15,0015-05-22
SO-51425,DN-4278,Air Charter,0015-06-30,0015-05-15,0015-05-22
SO-51426,DN-4280,Air Charter,0015-06-30,0015-05-15,0015-05-22
SO-51260,DN-4283,Air,0015-07-08,0015-08-07,0015-08-27
SO-51427,DN-4290,Air Charter,0015-06-30,0015-06-02,0015-06-17
SO-50700,DN-4299,Truck,0015-06-30,0015-06-17,0015-06-29
SO-50102,DN-4313,Truck,0015-07-31,0015-08-06,0015-08-07
SO-49600,DN-4316,Truck,0015-08-31,0015-08-25,0015-09-03
SO-49610,DN-4328,Truck,0015-08-17,0015-08-25,0015-09-03
SO-32270,DN-1311,Air Charter,0009-07-30,0009-08-04,0009-08-04
SO-32273,DN-1333,Air,0009-09-17,0009-09-14,0009-09-14
SO-37330,DN-2116,Truck,0011-02-11,0011-02-15,0011-02-15
SO-32273,DN-1333,Air,0009-09-17,0009-09-14,0009-09-14
SO-32272,DN-1360,Air Charter,0009-08-31,0009-08-04,0009-08-04
SO-32980,DN-1456,Air Charter,0009-10-15,0009-10-20,0009-10-20
SO-33660,DN-1477,Air,0009-10-23,0009-10-16,0009-10-16
SO-34160,DN-1506,Air,0009-11-20,0009-11-10,0009-11-10
SO-34480,DN-1505,Air,0009-11-23,0009-11-03,0009-11-03
SO-34480,DN-1505,Air,0009-11-23,0009-11-03,0009-11-03
SO-33040,DN-1510,Air,0009-12-01,0009-11-05,0009-11-05
SO-32971,DN-1519,Air Charter,0009-12-18,0009-12-18,0009-12-18
SO-33980,DN-1517,Air,0009-11-27,0009-12-02,0009-12-02
SO-34240,DN-1530,Air,0009-11-30,0009-11-30,0009-11-30
SO-33491,DN-1535,Air,0009-12-04,0009-12-02,0009-12-02
SO-34411,DN-1545,Air,0009-12-04,0009-12-02,0009-12-02
SO-34280,DN-1540,Air,0009-12-07,0009-12-02,0009-12-02
SO-34750,DN-1547,Air,0009-12-10,0009-12-02,0009-12-02
SO-27200,DN-1554,Truck,0009-12-18,0009-12-07,0009-12-07
SO-33142,DN-1563,Air Charter,0009-12-18,0009-12-18,0009-12-18
SO-34670,DN-1559,Air,0009-12-09,0009-12-01,0009-12-01
SO-34670,DN-1559,Air,0009-12-09,0009-12-01,0009-12-01
SO-33143,DN-1564,Air Charter,0009-12-18,0009-12-18,0009-12-18
SO-33144,DN-1569,Air Charter,0009-12-18,0009-12-18,0009-12-18
SO-34880,DN-1575,Air,0009-12-09,0009-12-05,0009-12-05
SO-34180,DN-1578,Truck,0010-01-15,0009-12-08,0009-12-08
SO-34930,DN-1583,Truck,0010-01-15,0009-12-14,0009-12-14
SO-34700,DN-1609,Air,0010-01-18,0010-01-27,0010-01-27
SO-35700,DN-1637,Air,0010-02-26,0010-02-09,0010-02-09
SO-35700,DN-1637,Air,0010-02-26,0010-02-09,0010-02-09
SO-35610,DN-1638,Truck,0010-02-25,0010-02-18,0010-02-18
SO-34490,DN-1653,Air,0010-03-09,0010-03-02,0010-03-02
SO-34410,DN-1662,Air,0010-03-09,0010-03-01,0010-03-01
SO-35430,DN-1665,Air,0010-03-24,0010-03-03,0010-03-03
SO-34410,DN-1662,Air,0010-03-09,0010-03-01,0010-03-01
SO-34410,DN-1662,Air,0010-03-09,0010-03-01,0010-03-01
SO-34410,DN-1662,Air,0010-03-09,0010-03-01,0010-03-01
SO-35920,DN-1667,Air,0010-03-10,0010-03-03,0010-03-03
SO-35930,DN-1668,Air,0010-04-07,0010-03-03,0010-03-03
SO-34451,DN-1670,Air,0010-03-16,0010-03-10,0010-03-10
SO-35480,DN-1672,Air,0010-03-16,0010-03-15,0010-03-15
SO-35072,DN-1688,Air Charter,0010-04-19,0010-03-31,0010-03-31
SO-35040,DN-1700,Air Charter,0010-04-19,0010-03-31,0010-03-31
SO-35041,DN-1701,Air Charter,0010-04-19,0010-03-31,0010-03-31
SO-35063,DN-1724,Air Charter,0010-04-19,0010-05-18,0010-05-18
SO-35094,DN-1748,Air Charter,0010-04-19,0010-03-30,0010-03-30
SO-34950,DN-1750,Truck,0010-04-30,0010-03-25,0010-03-25
SO-34970,DN-1755,Truck,0010-04-01,0010-03-25,0010-03-25
SO-35890,DN-1757,Truck,0010-04-07,0010-03-25,0010-03-25
SO-34860,DN-1758,Truck,0010-04-28,0010-03-25,0010-03-25
SO-36100,DN-1760,Air,0010-05-26,0010-04-08,0010-04-08
SO-36080,DN-1765,Air,0010-05-26,0010-04-12,0010-04-12
SO-36210,DN-1767,Air,0010-07-21,0010-03-31,0010-03-31
SO-33720,DN-1775,Truck,0010-04-30,0010-04-16,0010-04-16
SO-35112,DN-1787,Air Charter,0010-05-31,0010-05-18,0010-05-18
SO-36111,DN-1789,Air Charter,0010-05-31,0010-05-18,0010-05-18
SO-36112,DN-1790,Air Charter,0010-05-31,0010-05-18,0010-05-18
SO-36007,DN-1793,Air Charter,0010-05-31,0010-05-18,0010-05-18
SO-35940,DN-1798,Air,0010-05-07,0010-05-19,0010-05-19
SO-34940,DN-1801,Air,0010-05-03,0010-05-03,0010-05-03
SO-36004,DN-1809,Air Charter,0010-05-31,0010-05-18,0010-05-18
SO-35059,DN-1719,Air Charter,0010-05-31,0010-05-18,0010-05-18
SO-36260,DN-1819,Air,0010-07-09,0010-05-03,0010-05-03
SO-35560,DN-1799,Air,0010-05-10,0010-05-07,0010-05-07
SO-35560,DN-1799,Air,0010-05-10,0010-05-07,0010-05-07
SO-35600,DN-1825,Air,0010-05-31,0010-05-20,0010-05-20
SO-35400,DN-1829,Truck,0010-05-31,0010-05-31,0010-05-31
SO-35910,DN-1831,Air,0010-05-28,0010-05-31,0010-05-31
SO-34650,DN-1833,Air,0010-05-19,0010-05-19,0010-05-19
SO-34660,DN-1837,Air,0010-05-31,0010-06-01,0010-06-01
SO-36090,DN-1840,Air,0010-05-26,0010-05-27,0010-05-27
SO-34640,DN-1842,Air,0010-06-02,0010-06-09,0010-06-09
SO-36130,DN-1856,Air,0010-06-30,0010-06-22,0010-06-22
SO-36832,DN-1860,Air,0010-06-30,0010-06-22,0010-06-22
SO-35590,DN-1868,Air,0010-06-30,0010-06-21,0010-06-21
SO-36350,DN-1878,Air,0010-07-09,0010-07-05,0010-07-05
SO-36435,DN-1886,Air,0010-07-15,0010-06-28,0010-06-28
SO-36446,DN-1904,Air,0010-07-15,0010-06-28,0010-06-28
SO-36447,DN-1905,Air,0010-07-15,0010-06-28,0010-06-28
SO-36530,DN-1924,Air,0010-07-15,0010-06-28,0010-06-28
SO-36671,DN-1925,Air,0010-07-21,0010-06-28,0010-06-28
SO-36420,DN-1930,Air,0010-07-15,0010-06-28,0010-06-28
SO-35420,DN-1944,Air,0010-08-01,0010-07-21,0010-07-21
SO-35740,DN-1962,Truck,0010-08-31,0010-08-18,0010-08-18
SO-36760,DN-1964,Air,0010-08-10,0010-08-23,0010-08-23
SO-36934,DN-1978,Air Charter,0010-08-31,0010-08-17,0010-08-17
SO-36311,DN-1982,Air,0010-08-23,0010-08-23,0010-08-23
SO-36311,DN-1982,Air,0010-08-23,0010-08-23,0010-08-23
SO-36890,DN-1984,Air,0010-08-31,0010-08-23,0010-08-23
SO-37250,DN-1997,Air,0010-10-29,0010-09-27,0010-09-27
SO-37260,DN-1998,Air,0010-09-30,0010-08-23,0010-08-23
SO-37260,DN-1998,Air,0010-09-30,0010-08-23,0010-08-23
SO-36880,DN-2011,Air,0010-09-30,0010-09-25,0010-09-25
SO-36880,DN-2011,Air,0010-09-30,0010-09-25,0010-09-25
SO-36881,DN-2012,Truck,0010-10-19,0010-09-25,0010-09-25
SO-37400,DN-2017,Air,0010-11-23,0010-09-19,0010-09-19
SO-37460,DN-2026,Air,0010-10-20,0010-10-25,0010-10-25
SO-36600,DN-2039,Air,0010-12-03,0010-12-03,0010-12-03
SO-36380,DN-2034,Air,0010-10-30,0010-11-23,0010-11-23
SO-37150,DN-2035,Truck,0010-11-30,0010-11-26,0010-11-26
SO-37150,DN-2035,Truck,0010-11-30,0010-11-26,0010-11-26
SO-36952,DN-2044,Air Charter,0010-11-18,0010-11-10,0010-11-10
SO-37590,DN-2051,Truck,0010-12-20,0010-12-23,0010-12-23
SO-37590,DN-2051,Truck,0010-12-20,0010-12-23,0010-12-23
SO-37320,DN-2054,Truck,0010-12-31,0010-11-25,0010-11-25
