PRODUCT_ID,ITEM_DESCRIPTION,DOSAGE,UNIT_OF_MEASURE,LINE_ITEM_QUANTITY,WEIGHT,PACK_PRICE,UNIT_PRICE,LINE_ITEM_INSURANCE_USD
"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs","Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",150/300/200mg,60,42500,6229,7.72,0.13,337.29
"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs","Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",600/300/300mg,30,400000,45186,9.76,0.33,4013.31
"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",150/300mg,60,100000,8855,6.52,0.11,670.26
"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs","Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",30/50/60mg,60,6384,382,3.6,0.06,23.63
"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs","Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",600/300/300mg,30,81589,21668,9.6,0.32,921.89
"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs","Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",200/50mg,120,320,See DN-4144 (ID#:82781),18.9,0.16,7.12
"Abacavir/Lamivudine 60/30mg, dispersible tablets, 60 Tabs","Abacavir/Lamivudine 60/30mg, dispersible tablets, 60 Tabs",60/30mg,60,24174,See DN-4162 (ID#:82783),5.09,0.08,126.49
"Abacavir/Lamivudine 600/300mg, tablets, 30 Tabs","Abacavir/Lamivudine 600/300mg, tablets, 30 Tabs",600/300mg,30,1087,102,13.15,0.44,14.69
"Lamivudine/Zidovudine 30/60mg, dispersible tablets, 60 Tabs","Lamivudine/Zidovudine 30/60mg, dispersible tablets, 60 Tabs",30/60mg,60,3813,Weight Captured Separately,1.95,0.03,8.75
"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs","Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",600/300/300mg,30,619999,90446,9.6,0.32,7005.49
"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs","Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",600/300/300mg,30,122449,See DN-4191 (ID#:83900),9.6,0.32,1383.58
"Abacavir/Lamivudine 60/30mg, tablets, 60 Tabs","Abacavir/Lamivudine 60/30mg, tablets, 60 Tabs",60/30mg,60,28524,See DN-4218 (ID#:83326),3.95,0.07,132.61
"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs","Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",30/50/60mg,60,832,Weight Captured Separately,3.6,0.06,3.08
"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs","Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",300/300mg,30,120742,See DN-4218 (ID#:83326),4.59,0.15,652.3
"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs","Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",600/300/300mg,30,8190,1208,9.6,0.32,92.54
"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs","Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",30/50/60mg,60,15935,13469,3.6,0.06,67.52
"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs","Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",300/300mg,30,56994,5358,4.62,0.15,309.92
"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",150/300mg,60,45671,4055,6.52,0.11,350.48
"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs","Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",150/300/200mg,60,131607,See DN-4229 (ID#:83332),7.72,0.13,1044.45
"Efavirenz 600mg, tablets, 30 Tabs","Efavirenz 600mg, tablets, 30 Tabs",600mg,30,14996,33428,3.12,0.1,55.07
"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs","Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",150/300/200mg,60,70971,Weight Captured Separately,7.72,0.13,644.87
"Abacavir/Lamivudine 600/300mg, tablets, 30 Tabs","Abacavir/Lamivudine 600/300mg, tablets, 30 Tabs",600/300mg,30,820,See DN-4285 (ID#:82806),13.15,0.44,12.69
"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs","Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",600/300/300mg,30,56400,Weight Captured Separately,9.6,0.32,637.27
"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs","Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",200/50mg,120,100,21,18.64,0.16,2.19
"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs","Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",200/50mg,120,240,58,19.36,0.16,5.47
"Abacavir/Lamivudine 60/30mg, dispersible tablets, 60 Tabs","Abacavir/Lamivudine 60/30mg, dispersible tablets, 60 Tabs",60/30mg,60,11584,1043,5.09,0.08,60.61
"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs","Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",300/300mg,30,55851,6183,4.59,0.15,301.73
"Lamivudine/Zidovudine 30/60mg, dispersible tablets, 60 Tabs","Lamivudine/Zidovudine 30/60mg, dispersible tablets, 60 Tabs",30/60mg,60,21000,25880,1.99,0.03,49.19
"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs","Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",300/300mg,30,6750,4426,4.62,0.15,36.7
"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs","Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",200/50mg,120,12000,2912,19.36,0.16,273.44
"Abacavir 300mg, tablets, 60 Tabs","Abacavir 300mg, tablets, 60 Tabs",300mg,60,19099,9459,11.09,0.18,217.74
"Nevirapine 200mg, tablets, 60 Tabs","Nevirapine 200mg, tablets, 60 Tabs",200mg,60,61154,7957,2.18,0.04,137.05
"Efavirenz 200mg, scored tablets, 90 Tabs","Efavirenz 200mg, scored tablets, 90 Tabs",200mg,90,1482,90,9.3,0.1,16.22
"Abacavir/Lamivudine 600/300mg, tablets, 30 Tabs","Abacavir/Lamivudine 600/300mg, tablets, 30 Tabs",600/300mg,30,5025,Weight Captured Separately,13.11,0.44,77.54
"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs","Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",30/50/60mg,60,3408,Weight Captured Separately,3.55,0.06,14.24
"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",150/300mg,60,214,See DN-1311 (ID#:82837),8.76,0.15,3.67
"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml","Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",10mg/ml,240,75,See DN-1311 (ID#:82837),1.9,0.01,0.28
"Efavirenz 200mg, capsule, 90 Caps","Efavirenz 200mg, capsule, 90 Caps",200mg,90,24,See DN-1452 (ID#:82272),12.12,0.13,0.57
"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs","Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",150/200/30mg,60,63,See DN-1452 (ID#:82272),7,0.12,0.86
"Stavudine 30mg, capsules, 60 Caps","Stavudine 30mg, capsules, 60 Caps",30mg,60,4050,See DN-1493 (ID#:83374),1.46,0.02,11.59
"Zidovudine 300mg, tablets, 60 Tabs","Zidovudine 300mg, tablets, 60 Tabs",300mg,60,8383,See DN-1493 (ID#:83374),7.53,0.13,123.72
"Zidovudine 300mg, tablets, 60 Tabs","Zidovudine 300mg, tablets, 60 Tabs",300mg,60,16566,921,7.71,0.13,250.34
"Efavirenz 600mg, tablets, 30 Tabs","Efavirenz 600mg, tablets, 30 Tabs",600mg,30,4000,See DN-1500 (ID#:82274),5.78,0.19,45.32
"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs","Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",150/30mg,60,4000,See DN-1500 (ID#:82274),4,0.07,31.36
"Lamivudine 150mg, tablets, 60 Tabs","Lamivudine 150mg, tablets, 60 Tabs",150mg,60,10167,487,2.44,0.04,53.48
"Efavirenz 600mg, tablets, 30 Tabs","Efavirenz 600mg, tablets, 30 Tabs",600mg,30,61059,4305,5.78,0.19,691.73
"Efavirenz 600mg, tablets, 30 Tabs","Efavirenz 600mg, tablets, 30 Tabs",600mg,30,200,22,5.78,0.19,2.27
"Zidovudine 100mg, capsules, 100 Caps","Zidovudine 100mg, capsules, 100 Caps",100mg,100,2352,3189,5,0.05,23.05
"Didanosine 200mg, chewable/dispersible tablets, 60 Tabs","Didanosine 200mg, chewable/dispersible tablets, 60 Tabs",200mg,60,1833,378,15.5,0.26,55.69
"Abacavir 300mg, tablets, 60 Tabs","Abacavir 300mg, tablets, 60 Tabs",300mg,60,2590,257,21.42,0.36,108.74
"Stavudine 20mg, capsules, 60 Caps","Stavudine 20mg, capsules, 60 Caps",20mg,60,108,1857,1.67,0.03,0.39
"Zidovudine 300mg, tablets, 60 Tabs","Zidovudine 300mg, tablets, 60 Tabs",300mg,60,990,109,7.53,0.13,16.07
"Lamivudine 150mg, tablets, 60 Tabs","Lamivudine 150mg, tablets, 60 Tabs",150mg,60,16539,796,2.44,0.04,79.1
"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",150/300mg,60,3350,See DN-1541 (ID#:82846),8.76,0.15,57.52
"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs","Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",150/300/200mg,60,28000,3239,11.35,0.19,622.89
"Nevirapine 200mg, tablets, 60 Tabs","Nevirapine 200mg, tablets, 60 Tabs",200mg,60,29683,3254,2.9,0.05,168.72
"Stavudine 30mg, capsules, 60 Caps","Stavudine 30mg, capsules, 60 Caps",30mg,60,100,7,1.46,0.02,0.31
"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",150/300mg,60,6384,579,8.76,0.15,120.57
"Efavirenz 600mg, tablets, 30 Tabs","Efavirenz 600mg, tablets, 30 Tabs",600mg,30,13577,See DN-1605 (ID#:82284),5.78,0.19,169.19
"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",150/300mg,60,16019,1454,8.76,0.15,302.54
"Efavirenz 600mg, tablets, 30 Tabs","Efavirenz 600mg, tablets, 30 Tabs",600mg,30,8676,4845,5.78,0.19,98.29
"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",150/300mg,60,380,67,8.76,0.15,7.18
"Nevirapine 200mg, tablets, 60 Tabs","Nevirapine 200mg, tablets, 60 Tabs",200mg,60,4319,409,2.73,0.05,23.11
"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs","Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",150/200/30mg,60,20602,See DN-1643 (ID#:82293),6.47,0.11,261.26
"Nevirapine 200mg, tablets, 60 Tabs","Nevirapine 200mg, tablets, 60 Tabs",200mg,60,50000,See DN-1643 (ID#:82293),2.73,0.05,267.54
"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs","Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",150/200/30mg,60,1541,See DN-1643 (ID#:82293),6.47,0.11,19.54
"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs","Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",150/30mg,60,4000,632,3.4,0.06,26.66
"Efavirenz 200mg, capsule, 90 Caps","Efavirenz 200mg, capsule, 90 Caps",200mg,90,2066,1560,10.07,0.11,40.78
"Stavudine 15mg, capsules, 60 Caps","Stavudine 15mg, capsules, 60 Caps",15mg,60,84,See DN-1667 (ID#:82861),1.5,0.02,0.27
"Nevirapine 200mg, tablets, 60 Tabs","Nevirapine 200mg, tablets, 60 Tabs",200mg,60,11500,1870,2.73,0.05,67.69
"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml","Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",10mg/ml,240,3136,See DN-1673 (ID#:83983),1.9,0.01,12.85
"Efavirenz 600mg, tablets, 30 Tabs","Efavirenz 600mg, tablets, 30 Tabs",600mg,30,5000,456,5.13,0.17,55.3
"Efavirenz 200mg, capsule, 90 Caps","Efavirenz 200mg, capsule, 90 Caps",200mg,90,769,93,10.07,0.11,15.18
"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",150/300mg,60,5000,452,8.76,0.15,94.43
"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs","Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",150/300/200mg,60,100000,11725,11.22,0.19,2419.03
"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs","Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",150/300/200mg,60,20518,2407,11.22,0.19,496.34
"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs","Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",300/300mg,30,40148,3312,10,0.33,865.59
"Zidovudine 300mg, tablets, 60 Tabs","Zidovudine 300mg, tablets, 60 Tabs",300mg,60,905,47,7.5,0.12,14.63
"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",150/300mg,60,4200,275,8.76,0.15,79.32
"Zidovudine 300mg, tablets, 60 Tabs","Zidovudine 300mg, tablets, 60 Tabs",300mg,60,90,4,7.5,0.12,1.46
"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs","Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",150/300/200mg,60,25000,2930,11.22,0.19,604.76
"Efavirenz 600mg, tablets, 30 Tabs","Efavirenz 600mg, tablets, 30 Tabs",600mg,30,210,19,4.75,0.16,2.15
"Zidovudine 300mg, tablets, 60 Tabs","Zidovudine 300mg, tablets, 60 Tabs",300mg,60,9924,544,7.5,0.12,160.47
"Zidovudine 100mg, capsules, 100 Caps","Zidovudine 100mg, capsules, 100 Caps",100mg,100,564,See DN-1800 (ID#:83422),4.84,0.05,5.89
"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs","Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",600/200/300mg,30,1590,174,19.92,0.66,68.29
"Nevirapine 200mg, tablets, 60 Tabs","Nevirapine 200mg, tablets, 60 Tabs",200mg,60,46001,2526,2.66,0.04,263.81
"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",150/300mg,60,27440,2475,8.76,0.15,471.13
"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs","Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",150/200/30mg,60,298,31,5.85,0.1,3.76
"Didanosine 200mg, chewable/dispersible tablets, 60 Tabs","Didanosine 200mg, chewable/dispersible tablets, 60 Tabs",200mg,60,632,134,15.5,0.26,21.12
"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs","Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",150/300/200mg,60,46000,See DN-1832 (ID#:82321),11.22,0.19,1112.75
"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs","Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",150/200/30mg,60,7800,580,6.11,0.1,102.75
"Efavirenz 600mg, tablets, 30 Tabs","Efavirenz 600mg, tablets, 30 Tabs",600mg,30,5900,509,4.75,0.16,60.42
"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs","Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",150/300/200mg,60,4782,617,11.22,0.19,115.68
"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml","Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",10mg/ml,240,3168,1765,2,0.01,13.66
"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs","Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",200/300mg,30,2797,210,11.75,0.39,70.86
"Lamivudine 150mg, tablets, 60 Tabs","Lamivudine 150mg, tablets, 60 Tabs",150mg,60,20000,955,2.33,0.04,100.47
"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs","Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",150/300/200mg,60,5869,758,11.22,0.19,141.97
"Efavirenz 600mg, tablets, 30 Tabs","Efavirenz 600mg, tablets, 30 Tabs",600mg,30,100000,See DN-1875 (ID#:82330),4.6,0.15,991.76
"Nevirapine 200mg, tablets, 60 Tabs","Nevirapine 200mg, tablets, 60 Tabs",200mg,60,3000,210,2.66,0.04,15.64
"Nevirapine 200mg, tablets, 60 Tabs","Nevirapine 200mg, tablets, 60 Tabs",200mg,60,46678,4490,2.73,0.05,274.74
"Efavirenz 600mg, tablets, 30 Tabs","Efavirenz 600mg, tablets, 30 Tabs",600mg,30,28500,2442,4.6,0.15,282.65
"Efavirenz 600mg, tablets, 30 Tabs","Efavirenz 600mg, tablets, 30 Tabs",600mg,30,804,68,4.6,0.15,7.97
"Zidovudine 300mg, tablets, 60 Tabs","Zidovudine 300mg, tablets, 60 Tabs",300mg,60,200,11,7.5,0.12,3.23
"Efavirenz 200mg, capsule, 90 Caps","Efavirenz 200mg, capsule, 90 Caps",200mg,90,500,60,9.71,0.11,10.47
"Abacavir 300mg, tablets, 60 Tabs","Abacavir 300mg, tablets, 60 Tabs",300mg,60,23358,2344,17.14,0.29,863.17
"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",150/300mg,60,23856,1918,8.76,0.15,450.56
"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",150/300mg,60,4674,376,8.76,0.15,88.28
"Nevirapine 200mg, tablets, 60 Tabs","Nevirapine 200mg, tablets, 60 Tabs",200mg,60,38500,2695,2.73,0.05,226.61
"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs","Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",150/30mg,60,5900,See DN-1948 (ID#:82906),3.28,0.05,41.72
"Zidovudine 300mg, tablets, 60 Tabs","Zidovudine 300mg, tablets, 60 Tabs",300mg,60,5880,See DN-1948 (ID#:82906),7.21,0.12,91.4
"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",150/300mg,60,560,See DN-1948 (ID#:82906),8.76,0.15,10.58
"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs","Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",150/200/30mg,60,29315,3931,5.73,0.1,362.15
"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs","Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",150/300/200mg,60,28868,3570,11.22,0.19,698.33
"Zidovudine 300mg, tablets, 60 Tabs","Zidovudine 300mg, tablets, 60 Tabs",300mg,60,2280,123,7.21,0.12,35.44
"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs","Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",200/300mg,30,30000,2700,11.75,0.39,759.99
"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs","Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",150/300/200mg,60,54125,7050,11.22,0.19,1309.3
"Zidovudine 300mg, tablets, 60 Tabs","Zidovudine 300mg, tablets, 60 Tabs",300mg,60,5000,196,7.21,0.12,77.72
"Efavirenz 50mg, capsule, 30 Caps","Efavirenz 50mg, capsule, 30 Caps",50mg,30,2436,See DN-1984 (ID#:83453),2.24,0.07,11.76
"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs","Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",150/300/200mg,60,9000,See DN-1985 (ID#:82911),11.22,0.19,217.71
"Nevirapine 200mg, tablets, 60 Tabs","Nevirapine 200mg, tablets, 60 Tabs",200mg,60,13104,1448,2.73,0.05,77.13
"Nevirapine 200mg, tablets, 60 Tabs","Nevirapine 200mg, tablets, 60 Tabs",200mg,60,34801,3951,2.73,0.05,204.83
"Efavirenz 600mg, tablets, 30 Tabs","Efavirenz 600mg, tablets, 30 Tabs",600mg,30,15331,4729,4.45,0.15,147.09
"Nevirapine 200mg, tablets, 60 Tabs","Nevirapine 200mg, tablets, 60 Tabs",200mg,60,7925,18041,2.66,0.04,45.45
"Nevirapine 200mg, tablets, 60 Tabs","Nevirapine 200mg, tablets, 60 Tabs",200mg,60,12100,See DN-2012 (ID#:84040),2.66,0.04,69.39
"Nevirapine 200mg, tablets, 60 Tabs","Nevirapine 200mg, tablets, 60 Tabs",200mg,60,27900,See DN-2015 (ID#:82917),2.66,0.04,160.01
"Zidovudine 300mg, tablets, 60 Tabs","Zidovudine 300mg, tablets, 60 Tabs",300mg,60,1002,See DN-2016 (ID#:82351),7.21,0.12,15.58
"Efavirenz 200mg, capsule, 90 Caps","Efavirenz 200mg, capsule, 90 Caps",200mg,90,230,See DN-2017 (ID#:82918),9.71,0.11,4.81
"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs","Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",150/200/30mg,60,112100,See DN-2019 (ID#:82919),5.73,0.1,1384.87
"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs","Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",200/50mg,120,140,34,38.75,0.32,11.7
"Efavirenz 600mg, tablets, 30 Tabs","Efavirenz 600mg, tablets, 30 Tabs",600mg,30,27304,13087,4.34,0.14,255.48
"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs","Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",150/300/200mg,60,31084,See DN-2026 (ID#:84047),11.22,0.19,751.93
"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs","Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",150/200/30mg,60,2000,See DN-2025 (ID#:83460),5.73,0.1,24.71
"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",150/300mg,60,72023,See DN-2025 (ID#:83460),8.55,0.14,1327.66
"Zidovudine 300mg, tablets, 60 Tabs","Zidovudine 300mg, tablets, 60 Tabs",300mg,60,1660,90,7.21,0.12,25.8
"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs","Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",150/200/30mg,60,36562,See DN-2054 (ID#:83465),5.43,0.09,428.03
"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",150/300mg,60,36139,7100,8.55,0.14,666.18
"Nevirapine 200mg, tablets, 60 Tabs","Nevirapine 200mg, tablets, 60 Tabs",200mg,60,19767,See DN-2060 (ID#:82927),2.66,0.04,113.36
"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs","Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",300/300mg,30,50000,4502,8.82,0.29,950.8
"Nevirapine 200mg, tablets, 60 Tabs","Nevirapine 200mg, tablets, 60 Tabs",200mg,60,3262,190,2.51,0.04,11.48
"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs","Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",150/300/200mg,60,69202,9299,11.22,0.19,1674.02
"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs","Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",150/30mg,60,23448,1804,3.28,0.05,165.82
"Lamivudine 150mg, tablets, 60 Tabs","Lamivudine 150mg, tablets, 60 Tabs",150mg,60,6700,426,2.33,0.04,33.66
"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml","Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",10mg/ml,240,3660,See DN-2106 (ID#:82933),1.85,0.01,14.6
"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs","Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",300mg,30,6020,542,6.57,0.22,65.26
"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs","Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",200/300mg,30,200000,43128,10.92,0.36,4708.7
"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs","Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",200/300mg,30,129998,11115,10.92,0.36,3060.61
"Efavirenz 600mg, tablets, 30 Tabs","Efavirenz 600mg, tablets, 30 Tabs",600mg,30,57456,4720,4.45,0.15,551.24
"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs","Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",150/200/30mg,60,3355,See DN-2125 (ID#:82941),5.73,0.1,41.45
"Zidovudine 300mg, tablets, 60 Tabs","Zidovudine 300mg, tablets, 60 Tabs",300mg,60,1827,See DN-2129 (ID#:83488),7.21,0.12,21.73
