ORDER_ID,FREIGHT_COST,SHIPMENT_MODE,DELIVERY_RECORDED_DATE
SO-42803,16532.5,Air Charter,0012-07-24
SO-42806,16532.5,Air Charter,0012-07-24
SO-42570,See DN-2781 (ID#:83061),Air,0012-10-30
SO-42730,16152,Air,0012-08-17
SO-42806,See DN-2773 (ID#:83608),Air Charter,0012-07-24
SO-42701,2719.63,Air,0012-08-17
SO-40902,8832.53,Truck,0012-09-04
SO-40900,See DN-2804 (ID#:82499),Truck,0012-09-04
SO-42170,72991.45,Air,0012-08-21
SO-41490,20786.04,Truck,0012-08-27
SO-42340,See DN-2812 (ID#:83068),Air,0013-02-14
SO-42340,See DN-2812 (ID#:83068),Air,0013-02-14
SO-42340,See DN-2812 (ID#:83068),Air,0013-02-14
SO-42240,588.71,Truck,0012-09-11
SO-41700,7317.47,Truck,0012-09-07
SO-43020,16840.67,Air,0012-09-11
SO-43050,15446.4,Air,0012-10-03
SO-42383,1984.83,Truck,0012-10-05
SO-42660,7134.39,Truck,0012-10-31
SO-42061,14974.6,Air,0012-10-11
SO-42302,Freight Included in Commodity Cost,Truck,0012-10-18
SO-42650,7134.39,Truck,0012-10-31
SO-41551,1696,Truck,0012-11-06
SO-42682,15459.09,Air,0012-11-06
SO-42684,15459.09,Air,0012-11-06
SO-42689,15459.09,Air,0012-11-06
SO-42270,See DN-2914 (ID#:83089),Truck,0012-11-19
SO-43480,2154,Air,0012-11-28
SO-42850,7433.02,Truck,0013-01-11
SO-43610,18028.41,Air,0012-11-16
SO-42220,See DN-2942 (ID#:82530),Truck,0012-12-11
SO-43432,51090,Air,0012-12-04
SO-42390,38492.46,Truck,0012-11-30
SO-42680,51090,Air,0012-12-04
SO-42370,24138.35,Truck,0013-01-25
SO-43221,See DN-2975 (ID#:82536),Truck,0012-12-13
SO-43980,2322.47,Air,0013-05-20
SO-43680,See DN-2981 (ID#:82538),Air,0013-09-11
SO-43043,29780.5,Air Charter,0013-02-11
SO-43046,29780.5,Air Charter,0013-02-11
SO-43921,41595.5,Air,0013-02-28
SO-43961,28382.05,Air,0013-02-20
SO-44330,17308.69,Truck,0013-02-04
SO-42374,7690.06,Truck,0013-02-26
SO-43760,See DN-3012 (ID#:83107),Truck,0013-03-22
SO-44410,1896.49,Air,0013-01-03
SO-44420,30844.1,Air,0013-03-14
SO-43210,See DN-3030 (ID#:82549),Truck,0013-03-14
SO-43580,9405.8,Truck,0013-03-14
SO-43920,6637.16,Air,0013-03-01
SO-44440,See DN-3044 (ID#:83116),Air,0013-03-21
SO-44400,See DN-3015 (ID#:82554),Air,0013-03-14
SO-44400,See DN-3015 (ID#:82554),Air,0013-03-14
SO-43960,8507.01,Air,0013-03-07
SO-44280,1800,Truck,0013-03-23
SO-44540,2180,Air,0013-03-15
SO-44520,See DN-3060 (ID#:83121),Air,0013-03-15
SO-42411,2527.41,Truck,0013-04-29
SO-43771,4120.69,Truck,0013-04-16
SO-44421,25984.75,Air,0013-04-02
SO-44640,5384.96,Air,0013-05-10
SO-44381,3592.8,Truck,0013-05-14
SO-43130,3300.95,Truck,0013-04-22
SO-43951,6582.95,Truck,0013-05-09
SO-43962,16177.09,Air,0013-05-09
SO-43942,10542.15,Air,0013-05-09
SO-43650,6506.75,Air,0013-08-09
SO-44630,See DN-3125 (ID#:82571),Air,0013-04-24
SO-44630,See DN-3125 (ID#:82571),Air,0013-04-24
SO-43710,See DN-3131 (ID#:83136),Truck,0013-04-29
SO-43720,21173.75,Truck,0013-04-29
SO-43791,5496.08,Truck,0013-07-26
SO-44751,14547.55,Air Charter,0013-05-03
SO-44761,4095.24,Air,0013-05-27
SO-43849,20666.07,Air Charter,0013-05-10
SO-44262,20666.07,Air Charter,0013-05-10
SO-43852,20666.07,Air Charter,0013-05-10
SO-43460,11941.65,Truck,0013-06-07
SO-44383,22904.02,Air,0013-06-18
SO-44982,4203,Truck,0013-06-18
SO-43870,13743.46,Truck,0013-07-18
SO-43910,10734.13,Truck,0013-08-26
SO-44220,17548.42,Truck,0013-08-06
SO-44922,Freight Included in Commodity Cost,Air Charter,0013-07-23
SO-45470,See DN-3256 (ID#:83149),Air,0013-08-20
SO-45470,See DN-3256 (ID#:83149),Air,0013-08-20
SO-45061,5213.01,Truck,0013-07-30
SO-45880,See DN-3263 (ID#:83150),Air,0013-09-27
SO-45870,106022.37,Air,0013-09-13
SO-45020,See DN-3268 (ID#:82595),Air,0014-03-11
SO-45020,See DN-3268 (ID#:82595),Air,0014-03-11
SO-45030,20499.33,Air,0014-03-11
SO-45030,See DN-3269 (ID#:83711),Air,0014-03-11
SO-45991,1883,Truck,0013-09-09
SO-45490,747.76,Air,0013-10-23
SO-43141,3524,Truck,0013-09-18
SO-44865,5902.4,Truck,0013-11-12
SO-45040,4317.96,Air,0013-10-22
SO-44870,5950.17,Truck,0013-12-02
SO-43462,10651.44,Truck,0013-11-12
SO-46130,594.4,Air,0013-10-29
SO-46150,90360.12,Air,0013-10-29
SO-44926,20225.07,Air Charter,0013-10-24
SO-44932,See DN-3366 (ID#:82612),Air Charter,0013-10-24
SO-45661,20225.07,Air Charter,0013-10-24
SO-44934,20225.07,Air Charter,0013-10-24
SO-44210,See DN-3371 (ID#:83174),Truck,0013-11-19
SO-45892,See DN-3376 (ID#:83175),Truck,0013-12-12
SO-46830,1761.5,Truck,0014-01-17
SO-44360,See DN-3413 (ID#:83181),Truck,0013-12-09
SO-45893,See DN-3428 (ID#:83186),Truck,0014-02-17
SO-45080,34019.61,Truck,0014-01-31
SO-47221,26340,Air Charter,0013-12-05
SO-46331,3128.55,Air,0014-01-17
SO-44180,1965.57,Truck,0014-01-20
SO-45995,See DN-3458 (ID#:83196),Truck,0014-03-13
SO-45895,7150.25,Truck,0014-01-29
SO-46170,8406.81,Truck,0014-04-04
SO-47180,49199.75,Air Charter,0014-01-15
SO-45662,See DN-3476 (ID#:83198),Air Charter,0014-01-16
SO-46482,75824.42,Truck,0014-01-31
SO-45896,See DN-3483 (ID#:82633),Truck,0014-03-17
SO-46490,9828.73,Truck,0014-03-12
SO-45999,7083.18,Truck,0014-02-24
SO-45897,15392.43,Truck,0014-03-19
SO-45631,8127.62,Truck,0014-03-04
SO-46391,Invoiced Separately,Air,0014-03-04
SO-46330,1335.15,Air,0014-04-03
SO-47081,8406.81,Truck,0014-04-04
SO-47081,See DN-3558 (ID#:83766),Truck,0014-04-04
SO-47630,See DN-3561 (ID#:82654),Air,0014-06-26
SO-45082,3526.69,Truck,0014-04-04
SO-47083,22890.82,Truck,0014-04-17
SO-46002,See DN-3582 (ID#:82656),Truck,0014-05-07
SO-46800,See DN-3585 (ID#:83223),Air,0014-06-06
SO-47690,See DN-3586 (ID#:83224),Air,0014-05-06
SO-47800,29216.84,Air,0014-05-06
SO-46882,Freight Included in Commodity Cost,Truck,0014-05-07
SO-46660,13649.14,Truck,0014-06-20
SO-45666,29674.92,Air Charter,0014-05-02
SO-47730,5380.36,Air,0014-06-06
SO-47084,4768.06,Truck,0014-06-11
SO-47084,See DN-3627 (ID#:83782),Truck,0014-06-11
SO-47151,See DN-3633 (ID#:82666),Truck,0014-06-11
SO-46802,660.44,Air,0014-06-11
SO-46310,4625.27,Truck,0014-06-30
SO-47680,3282.33,Air,0014-06-24
SO-47681,15330.56,Air,0014-06-12
SO-47134,5156.93,Truck,0014-06-30
SO-47153,28647.52,Truck,0014-06-30
SO-47203,29971.59,Truck,0014-06-19
SO-47670,4195.64,Air,0014-07-01
SO-47670,See DN-3712 (ID#:83795),Air,0014-07-01
SO-47670,See DN-3712 (ID#:83795),Air,0014-07-01
SO-46023,29.21,Air,0014-07-09
SO-45402,2342.16,Truck,0014-07-10
SO-45591,892.92,Air,0014-07-09
SO-47210,770.14,Truck,0014-08-04
SO-46874,52211.42,Truck,0014-07-09
SO-49240,792.12,Air,0014-11-04
SO-47156,396.32,Truck,0014-09-19
SO-49390,5982.43,Truck,0014-11-13
SO-48161,10640.81,Truck,0014-08-14
SO-47272,See DN-3794 (ID#:82694),Air Charter,0014-06-25
SO-48510,3519.7,Air,0014-09-08
SO-47540,See DN-3825 (ID#:82702),Truck,0014-08-04
SO-47060,1138.29,Truck,0014-08-25
SO-48860,5347.37,Air,0014-12-04
SO-49130,9664.79,Air,0014-11-21
SO-49120,See DN-3842 (ID#:82706),Air,0014-09-02
SO-48850,See DN-3843 (ID#:82707),Air,0014-11-06
SO-48520,See DN-3844 (ID#:82710),Air,0014-09-05
SO-48150,1171.2,Truck,0014-08-22
SO-43360,7481.81,Truck,0014-09-05
SO-48580,1855.34,Air,0014-09-18
SO-48410,87.87,Truck,0014-10-06
SO-48980,6926.9,Truck,0014-08-13
SO-49000,2042.9,Truck,0014-09-18
SO-49300,891,Air,0014-11-12
SO-48921,7061.2,Truck,0015-02-03
SO-46700,6311.88,Truck,0014-11-21
SO-47661,10506.44,Air,0014-12-18
SO-48470,1489.8,Truck,0014-11-07
SO-49890,See DN-3972 (ID#:82740),Truck,0014-11-07
SO-49101,1922.75,Truck,0014-11-06
SO-49290,See DN-3975 (ID#:82748),Air,0015-02-23
SO-49182,6331.93,Truck,0014-11-18
SO-48790,See DN-4012 (ID#:82755),Truck,0015-01-19
SO-48880,See DN-4032 (ID#:82757),Truck,0015-03-09
SO-48880,See DN-4032 (ID#:82757),Truck,0015-03-09
SO-36180,1017.15,Air,0010-07-22
SO-50051,40616.15,Truck,0015-01-26
SO-49052,See DN-4064 (ID#:82765),Truck,0015-01-27
SO-48971,3562.44,Truck,0015-02-03
SO-48972,1319.21,Truck,0015-01-27
SO-47900,5942.68,Truck,0015-02-16
SO-47705,4834.6,Truck,0015-03-09
SO-49710,See DN-4096 (ID#:83304),Truck,0015-03-17
SO-48994,See DN-4101 (ID#:82773),Truck,0015-03-05
SO-49681,37929,Air Charter,0015-01-20
SO-50090,4438,Truck,0015-02-24
SO-50650,2643.5,Truck,0015-02-02
SO-49630,8265.26,Truck,0015-02-20
SO-48886,See DN-4115 (ID#:83306),Truck,0015-03-30
SO-48909,34099.18,Air Charter,0015-02-10
SO-49683,12045.84,Air Charter,0015-02-16
SO-49150,47401.47,Truck,0015-02-20
SO-49050,33900.99,Truck,0015-03-30
SO-49010,1587.3,Truck,0015-03-17
SO-50000,23559.93,Truck,0015-03-18
SO-50270,See DN-4144 (ID#:82781),Air,0015-03-05
SO-49940,See DN-4162 (ID#:82783),Truck,0015-03-24
SO-48491,129.75,Truck,0015-03-19
SO-50741,Invoiced Separately,Air,0015-04-07
SO-50140,68874.85,Truck,0015-05-15
SO-50140,See DN-4191 (ID#:83900),Truck,0015-05-15
SO-50050,See DN-4218 (ID#:83326),Truck,0015-05-15
SO-49012,Invoiced Separately,Truck,0015-04-24
SO-50050,See DN-4218 (ID#:83326),Truck,0015-05-15
SO-50290,7564.47,Air,0015-04-23
SO-50010,16679.87,Truck,0015-04-30
SO-50122,5894.11,Truck,0015-06-15
SO-50671,4112.56,Truck,0015-05-17
SO-49933,See DN-4229 (ID#:83332),Air Charter,0015-04-20
SO-50100,49314.37,Truck,0015-06-19
SO-51260,Invoiced Separately,Air,0015-08-27
SO-51270,See DN-4285 (ID#:82806),Air,0015-07-30
SO-51450,Invoiced Separately,Air,0015-06-23
SO-51380,632.63,Air,0015-06-25
SO-50291,1289.48,Air,0015-07-13
SO-49942,8819.61,Truck,0015-06-30
SO-51440,47281.56,Air,0015-06-29
SO-50020,46111.55,Truck,0015-07-20
SO-50102,14734.92,Truck,0015-08-07
SO-51670,32165.56,Air,0015-08-31
SO-49610,Freight Included in Commodity Cost,Truck,0015-09-03
SO-49283,Freight Included in Commodity Cost,Truck,0015-09-03
SO-51300,Freight Included in Commodity Cost,Truck,0015-08-11
SO-51790,Invoiced Separately,Air,0015-09-02
SO-51741,Invoiced Separately,Air,0015-09-01
SO-32270,See DN-1311 (ID#:82837),Air Charter,0009-08-04
SO-32270,See DN-1311 (ID#:82837),Air Charter,0009-08-04
SO-32260,See DN-1452 (ID#:82272),Air Charter,0009-10-20
SO-32260,See DN-1452 (ID#:82272),Air Charter,0009-10-20
SO-32971,See DN-1493 (ID#:83374),Air Charter,0009-11-20
SO-32971,See DN-1493 (ID#:83374),Air Charter,0009-11-20
SO-30441,4468.51,Truck,0009-11-18
SO-27190,See DN-1500 (ID#:82274),Truck,0009-11-09
SO-27190,See DN-1500 (ID#:82274),Truck,0009-11-09
SO-34220,6113.34,Air,0009-11-05
SO-34330,9935.88,Truck,0009-11-13
SO-34150,709.02,Air,0009-11-12
SO-34500,1211.48,Air,0009-12-02
SO-33170,1211.48,Air,0009-12-02
SO-34460,1211.48,Air,0009-12-02
SO-34240,11091.78,Air,0009-11-30
SO-34190,10331.78,Air,0009-11-30
SO-33190,4234.42,Air,0009-11-11
SO-34270,See DN-1541 (ID#:82846),Air,0009-11-30
SO-33140,11637.64,Air Charter,0009-12-18
SO-34760,8104.79,Truck,0009-12-03
SO-34810,523.64,Air,0009-12-23
SO-35250,3119.75,Air,0009-12-18
SO-35170,See DN-1605 (ID#:82284),Air,0010-01-08
SO-35470,5187.5,Air,0010-01-15
SO-34521,5254.1,Air,0010-01-23
SO-34850,1549.83,Truck,0010-01-29
SO-35800,1083.3,Air,0010-02-15
SO-33690,See DN-1643 (ID#:82293),Truck,0010-03-05
SO-33690,See DN-1643 (ID#:82293),Truck,0010-03-05
SO-33690,See DN-1643 (ID#:82293),Truck,0010-03-05
SO-27210,3302.14,Truck,0010-03-12
SO-34410,3688.33,Air,0010-03-01
SO-35920,See DN-1667 (ID#:82861),Air,0010-03-03
SO-34690,13122.39,Air,0010-03-15
SO-34690,See DN-1673 (ID#:83983),Air,0010-03-15
SO-35630,5186.68,Air,0010-03-17
SO-34414,4519.96,Air,0010-03-10
SO-35050,Freight Included in Commodity Cost,Air Charter,0010-03-31
SO-35060,Freight Included in Commodity Cost,Air Charter,0010-03-31
SO-35061,Freight Included in Commodity Cost,Air Charter,0010-03-30
SO-35080,9736.1,Air Charter,0010-05-18
SO-35096,Freight Included in Commodity Cost,Air Charter,0010-03-31
SO-35000,11991.12,Truck,0010-03-25
SO-36250,521.52,Air,0010-04-12
SO-36390,42573.95,Air,0010-04-19
SO-34918,9736.1,Air Charter,0010-05-18
SO-35090,9736.1,Air Charter,0010-05-18
SO-36640,See DN-1800 (ID#:83422),Air,0010-05-27
SO-35024,9736.1,Air Charter,0010-05-18
SO-36002,9736.1,Air Charter,0010-05-18
SO-33700,4964.27,Truck,0010-05-11
SO-35900,3833.17,Air,0010-05-31
SO-35562,8815.65,Air,0010-09-06
SO-35730,See DN-1832 (ID#:82321),Truck,0010-06-14
SO-36270,6637.05,Air,0010-05-19
SO-35350,3833.17,Truck,0010-05-31
SO-36151,8676.9,Air,0010-05-25
SO-34640,18473.1,Air,0010-06-09
SO-36140,5841.92,Air,0010-06-15
SO-36811,6154.8,Air,0010-06-18
SO-36580,8929.51,Air,0010-07-07
SO-36850,See DN-1875 (ID#:82330),Truck,0010-06-29
SO-37050,1894.2,Air,0010-07-20
SO-36462,Freight Included in Commodity Cost,Air,0010-06-28
SO-36441,Freight Included in Commodity Cost,Air,0010-06-28
SO-36445,Freight Included in Commodity Cost,Air,0010-06-28
SO-36503,Freight Included in Commodity Cost,Air,0010-06-28
SO-36522,Freight Included in Commodity Cost,Air,0010-06-28
SO-36030,9309.52,Air,0010-08-04
SO-36541,Freight Included in Commodity Cost,Air,0010-06-28
SO-36543,Freight Included in Commodity Cost,Air,0010-06-28
SO-36043,13457.25,Air,0010-07-21
SO-35351,See DN-1948 (ID#:82906),Air,0010-07-22
SO-35351,See DN-1948 (ID#:82906),Air,0010-07-22
SO-35351,See DN-1948 (ID#:82906),Air,0010-07-22
SO-37100,13215.67,Air,0010-07-19
SO-36436,6147.18,Air Charter,0010-08-17
SO-36770,2136.1,Air,0010-08-23
SO-36911,6147.18,Air Charter,0010-08-17
SO-36931,6147.18,Air Charter,0010-08-17
SO-37190,1229.52,Air,0010-08-09
SO-36890,See DN-1984 (ID#:83453),Air,0010-08-23
SO-37200,See DN-1985 (ID#:82911),Air,0010-08-28
SO-37080,6147.18,Air Charter,0010-08-17
SO-36467,6147.18,Air Charter,0010-08-17
SO-37300,18390.42,Air,0010-09-10
SO-36881,8953.2,Truck,0010-09-25
SO-36881,See DN-2012 (ID#:84040),Truck,0010-09-25
SO-36741,See DN-2015 (ID#:82917),Air,0010-10-07
SO-37390,See DN-2016 (ID#:82351),Air,0010-09-19
SO-37400,See DN-2017 (ID#:82918),Air,0010-09-19
SO-35380,See DN-2019 (ID#:82919),Truck,0010-10-04
SO-37490,2027.42,Air,0010-09-28
SO-37460,56372.66,Air,0010-10-25
SO-37460,See DN-2026 (ID#:84047),Air,0010-10-25
SO-37500,See DN-2025 (ID#:83460),Air,0010-11-10
SO-37500,See DN-2025 (ID#:83460),Air,0010-11-10
SO-37940,866.71,Air,0010-11-17
SO-37320,See DN-2054 (ID#:83465),Truck,0010-11-25
SO-36730,68243,Air,0010-12-15
SO-36870,See DN-2060 (ID#:82927),Air,0010-12-22
SO-37430,27457,Air Charter,0011-01-09
SO-41592,1095.22,Truck,0012-06-29
SO-38180,54009.25,Truck,0011-01-14
SO-37600,4815.8,Truck,0011-03-02
SO-38330,43548,Air Charter,0011-02-16
SO-38380,See DN-2106 (ID#:82933),Air,0011-02-22
SO-38460,3935.92,Air,0011-02-07
SO-37350,34543.36,Truck,0011-03-07
SO-38110,16482.05,Truck,0011-02-25
SO-38400,18611.92,Air,0011-03-15
SO-37950,See DN-2125 (ID#:82941),Truck,0011-04-05
SO-38840,See DN-2129 (ID#:83488),Air,0011-03-25
SO-37700,See DN-2137 (ID#:83490),Air,0011-03-29
SO-38300,17941.47,Air,0011-03-29
SO-39010,9639.1,Air,0011-03-31
SO-38540,See DN-2153 (ID#:82374),Air,0011-06-10
SO-39560,4370.8,Air Charter,0011-05-25
SO-38540,See DN-2153 (ID#:82374),Air,0011-06-10
SO-38670,3495.81,Truck,0011-04-06
SO-37730,3380.35,Air,0011-06-07
SO-39160,12601.07,Air Charter,0011-05-11
SO-38610,12601.07,Air Charter,0011-05-11
SO-39170,12601.07,Air Charter,0011-05-11
SO-38080,1697.33,Air,0011-04-28
SO-39270,3403.99,Truck,0011-05-20
SO-39270,See DN-2178 (ID#:84080),Truck,0011-05-20
SO-38070,3402.23,Truck,0011-05-20
SO-38960,12049.4,Truck,0011-05-20
SO-38970,3402.23,Truck,0011-05-20
SO-39340,947.52,Truck,0011-06-23
SO-38600,15919.88,Truck,0011-06-10
SO-38420,2976.29,Air,0011-05-30
SO-39510,See DN-2205 (ID#:82950),Truck,0011-06-15
SO-39080,13398,Air Charter,0011-07-06
SO-39590,13398.06,Air Charter,0011-07-06
SO-39620,13398.06,Air Charter,0011-07-05
SO-39710,1052.04,Air,0011-06-24
SO-39410,7962.26,Truck,0011-06-20
SO-39800,10829.6,Air,0011-07-05
SO-39800,See DN-2252 (ID#:84095),Air,0011-07-05
SO-39960,226.25,Air,0011-07-20
SO-39910,See DN-2263 (ID#:82959),Air,0011-06-28
SO-40060,See DN-2268 (ID#:82960),Truck,0011-09-01
SO-37841,See DN-2282 (ID#:82389),Truck,0011-08-11
SO-38211,1128.54,Air,0011-07-21
SO-38571,3545.1,Air,0011-07-22
SO-38213,See DN-2310 (ID#:82968),Air,0011-08-11
SO-38741,See DN-2322 (ID#:82973),Truck,0011-08-29
SO-38635,See DN-2325 (ID#:82975),Truck,0011-10-13
SO-38214,16881.16,Air,0011-08-24
SO-38636,5678.14,Truck,0011-11-30
SO-40440,See DN-2348 (ID#:82402),Air,0011-10-03
SO-38950,3949.18,Truck,0011-08-05
SO-39991,18495.9,Air Charter,0011-09-28
SO-38733,21454.88,Truck,0011-09-26
SO-40580,12314.4,Air,0011-10-06
SO-39741,2936.8,Air,0011-10-24
SO-40701,20144.99,Air,0011-10-18
SO-38743,9421.76,Truck,0011-12-09
SO-40770,3274.41,Truck,0011-10-31
SO-38743,See DN-2396 (ID#:84117),Truck,0011-12-09
SO-40800,3296.34,Truck,0011-11-19
SO-40911,39130.38,Truck,0011-12-01
SO-40620,Invoiced Separately,Truck,0011-12-22
SO-40611,2682.2,Truck,0011-12-19
SO-39750,Freight Included in Commodity Cost,Air,0011-12-22
SO-40550,Freight Included in Commodity Cost,Truck,0011-12-22
SO-40690,3787.65,Air,0011-12-12
SO-38638,2779.53,Truck,0012-01-25
SO-40662,15322.73,Air Charter,0011-12-18
SO-40260,6476.69,Truck,0012-01-20
SO-41130,See DN-2492 (ID#:82999),Air,0012-02-14
SO-41131,See DN-2493 (ID#:82432),Air,0012-02-14
SO-41132,See DN-2494 (ID#:82433),Air,0012-02-14
SO-41133,See DN-2495 (ID#:83555),Air,0012-02-14
SO-41136,See DN-2498 (ID#:83002),Air,0012-02-14
SO-41136,See DN-2498 (ID#:83002),Air,0012-02-14
SO-41137,See DN-2499 (ID#:83004),Air,0012-02-14
SO-41137,See DN-2499 (ID#:83004),Air,0012-02-14
SO-41138,See DN-2500 (ID#:82436),Air,0012-02-14
SO-41146,See DN-2510 (ID#:82442),Air,0012-03-23
SO-40360,See DN-2518 (ID#:83009),Truck,0012-03-08
SO-38520,4777.08,Truck,0012-02-16
SO-41383,522.42,Air,0012-03-22
SO-41121,See DN-2532 (ID#:82448),Truck,0012-02-17
SO-41300,See DN-2535 (ID#:83011),Air,0012-03-12
SO-40630,1698.83,Truck,0012-03-12
SO-40630,See DN-2544 (ID#:84145),Truck,0012-03-12
SO-40910,2030,Truck,0012-02-15
SO-40665,25231.96,Air Charter,0012-02-16
SO-40531,3279.29,Truck,0012-04-11
SO-40691,3825.8,Truck,0012-03-12
SO-41080,See DN-2581 (ID#:82457),Air,0012-03-08
SO-41080,See DN-2581 (ID#:82457),Air,0012-03-08
SO-40381,See DN-2590 (ID#:83019),Truck,0012-05-24
SO-41530,See DN-2594 (ID#:83021),Air,0012-05-04
SO-41540,See DN-2595 (ID#:83577),Air,0012-04-09
SO-40822,22878.26,Truck,0012-04-19
SO-40830,4029.71,Truck,0012-04-19
SO-40860,See DN-2621 (ID#:83583),Truck,0012-05-07
SO-41740,5044.26,Air,0012-03-29
SO-40860,See DN-2621 (ID#:83583),Truck,0012-05-07
SO-41431,1675,Air,0012-04-26
SO-40490,7865.4,Truck,0012-06-01
SO-40530,Invoiced Separately,Truck,0012-04-30
SO-40380,14700,Truck,0012-06-28
SO-41900,See DN-2641 (ID#:83029),Air,0012-05-23
SO-41900,See DN-2641 (ID#:83029),Air,0012-05-23
SO-41510,See DN-2643 (ID#:82471),Truck,0012-05-18
SO-41254,27441.21,Air Charter,0012-04-30
SO-40870,See DN-2656 (ID#:83032),Truck,0012-05-25
SO-41280,6079.27,Truck,0012-05-28
SO-42332,See DN-2687 (ID#:82480),Air Charter,0012-06-03
SO-41256,See DN-2690 (ID#:83041),Air Charter,0012-06-03
SO-40871,5530.11,Truck,0012-06-17
SO-41581,3549.9,Truck,0012-07-25
SO-42450,2757.4,Air,0012-09-09
SO-41681,See DN-2727 (ID#:83053),Air Charter,0012-07-09
SO-40890,15299.58,Truck,0012-07-23
SO-40880,15299.59,Truck,0012-07-23
SO-41702,16040.39,Truck,0012-07-30
SO-42805,16532.5,Air Charter,0012-07-24
SO-40892,7423.38,Truck,0012-09-04
SO-41711,7317.48,Truck,0012-09-07
SO-42937,See DN-2821 (ID#:83069),Air,0012-08-14
SO-41831,7317.47,Truck,0012-09-07
SO-42630,7504,Truck,0012-10-06
SO-42630,See DN-2838 (ID#:84188),Truck,0012-10-06
SO-41596,2175.07,Truck,0012-09-24
SO-42380,See DN-2861 (ID#:82513),Truck,0012-10-01
SO-42820,See DN-2862 (ID#:83083),Truck,0012-10-10
SO-41590,3990,Truck,0012-11-08
SO-42280,8443.89,Truck,0012-10-18
SO-42650,See DN-2883 (ID#:83630),Truck,0012-10-31
SO-41830,6800.6,Truck,0012-11-05
SO-43280,See DN-2895 (ID#:82524),Truck,0012-10-24
SO-43170,2159.1,Air,0012-10-29
SO-42681,15459.1,Air,0012-11-06
SO-41832,1900,Truck,0012-11-26
SO-41990,25636.2,Truck,0012-12-17
SO-42190,8043.57,Truck,0012-12-13
SO-42850,See DN-2928 (ID#:83637),Truck,0013-01-11
SO-42850,See DN-2928 (ID#:83637),Truck,0013-01-11
SO-43420,4754.19,Truck,0013-01-11
SO-42300,See DN-2940 (ID#:82529),Truck,0012-12-11
SO-42180,9751.8,Truck,0012-12-11
SO-42390,See DN-2935 (ID#:83641),Truck,0012-11-30
SO-43320,27350.2,Truck,0013-01-25
SO-42710,See DN-2961 (ID#:83098),Air,0013-02-06
SO-43320,See DN-2967 (ID#:84209),Truck,0013-01-25
SO-43470,4002.01,Air,0013-02-01
SO-42431,20994.85,Air,0013-02-07
SO-42810,111318.14,Truck,0013-02-05
SO-43680,See DN-2981 (ID#:82538),Air,0013-09-11
SO-43220,47389.63,Truck,0013-02-11
SO-43220,See DN-2989 (ID#:84216),Truck,0013-02-11
SO-43451,6923.53,Truck,0013-02-19
SO-44410,See DN-3014 (ID#:83655),Air,0013-01-03
SO-43750,See DN-3017 (ID#:83108),Air,0013-08-08
SO-43750,See DN-3017 (ID#:83108),Air,0013-08-08
SO-43750,See DN-3017 (ID#:83108),Air,0013-08-08
SO-43750,See DN-3017 (ID#:83108),Air,0013-08-08
SO-43321,36857.21,Truck,0013-02-28
SO-43490,See DN-3024 (ID#:83112),Air,0013-03-07
SO-43640,See DN-3025 (ID#:82546),Air,0013-03-07
SO-43570,11133.66,Truck,0013-08-06
SO-43580,See DN-3033 (ID#:83658),Truck,0013-03-14
SO-43580,See DN-3033 (ID#:83658),Truck,0013-03-14
SO-43950,25118.88,Truck,0013-03-07
SO-44400,See DN-3015 (ID#:82554),Air,0013-03-14
SO-43340,See DN-3046 (ID#:83119),Truck,0013-03-08
SO-43212,49580.17,Truck,0013-03-23
SO-44472,12315.5,Truck,0013-03-15
SO-44530,See DN-3059 (ID#:82560),Truck,0013-03-15
SO-44600,5623.52,Air,0013-04-13
SO-43941,See DN-3069 (ID#:83124),Air,0013-04-25
SO-43450,33770.41,Truck,0013-04-15
SO-43330,See DN-3075 (ID#:83129),Truck,0013-03-30
SO-44381,See DN-3101 (ID#:83672),Truck,0013-05-14
SO-44820,832.5,Air,0013-07-04
SO-44670,See DN-3118 (ID#:82569),Air,0013-05-23
SO-44910,50626.6,Air,0013-05-13
SO-44100,2089,Air,0013-04-17
SO-44910,See DN-3116 (ID#:84248),Air,0013-05-13
SO-44660,See DN-3129 (ID#:83135),Air,0013-05-09
SO-43843,14547.55,Air Charter,0013-05-03
SO-43710,See DN-3131 (ID#:83136),Truck,0013-04-29
SO-43820,5496.08,Truck,0013-07-26
SO-44862,1815.67,Truck,0013-08-29
SO-43790,See DN-3102 (ID#:82573),Truck,0013-08-01
SO-43790,See DN-3102 (ID#:82573),Truck,0013-08-01
SO-43721,9708.48,Truck,0013-04-29
SO-43842,See DN-3148 (ID#:82574),Air Charter,0013-05-06
SO-44981,3592.8,Truck,0013-05-14
SO-43849,See DN-3171 (ID#:83685),Air Charter,0013-05-10
SO-44752,20666.07,Air Charter,0013-05-10
SO-42861,13649.6,Truck,0013-07-10
SO-43770,Freight Included in Commodity Cost,Truck,0013-07-26
SO-45202,20761,Air Charter,0013-05-29
SO-43850,20761,Air Charter,0013-05-29
SO-43840,20761,Air Charter,0013-05-28
SO-43830,31401.08,Truck,0013-07-23
SO-43631,2486.5,Air,0013-07-23
SO-43910,See DN-3237 (ID#:83700),Truck,0013-08-26
SO-45204,Freight Included in Commodity Cost,Air Charter,0013-07-23
SO-44151,1478.35,Truck,0013-07-23
SO-45030,See DN-3269 (ID#:83711),Air,0014-03-11
