PLANTCODE_CONSTRAINT_ID,ORDER_ID,FREIGHT_RATES_ID,MIN_WEIGHT_QUANT,MAX_WEIGHT_QUANT,MIN_COST,RATE,TPT_DAY_COUNT,COST_PER_UNIT,DAILY_CAPACITY,SHIP_AHEAD_DAY_COUNT,SHIP_LATE_DAY_COUNT,UNIT_QUANT,WEIGHT
,1447145093,,,,,,1,,,0,0,440,10
,1447405821,,,,,,1,,,0,0,392,9
,1447405867,,,,,,1,,,0,0,440,14
,1447145127,,,,,,1,,,0,0,269,2
,1447226265,,,,,,1,,,0,0,408,8
,1447145185,,,,,,1,,,0,0,251,0
,1447145092,,,,,,1,,,0,0,419,9
,1447228655,,,,,,1,,,0,0,343,2
,1447228654,,,,,,1,,,0,0,290,2
,1447145126,,,,,,1,,,0,0,444,10
,1447228657,,,,,,1,,,0,0,271,0
,1447405919,,,,,,1,,,0,0,349,4
,1447226253,,,,,,1,,,0,0,442,9
,1447306657,,,,,,1,,,0,0,635,35
,1447147491,,,,,,1,,,0,0,370,9
,1447173481,,,,,,1,,,0,0,483,14
,1447245205,,,,,,1,,,0,0,423,11
,1447310637,,,,,,1,,,0,0,681,36
,1447145250,,,,,,1,,,0,0,383,8
,1447145312,,,,,,1,,,0,0,480,16
,1447405976,,,,,,1,,,0,0,664,27
,1447178831,,,,,,1,,,0,0,836,46
,1447361670,,,,,,1,,,0,0,516,17
,1447245234,,,,,,1,,,0,0,933,52
,1447405975,,,,,,1,,,0,0,823,37
,1447245233,,,,,,1,,,0,0,736,36
,1447150978,,,,,,1,,,0,0,699,33
,1447362913,,,,,,1,,,0,0,321,3
,1447362917,,,,,,1,,,0,0,991,53
,1447382095,,,,,,1,,,0,0,266,2
,1447329945,,,,,,1,,,0,0,344,4
,1447306709,,,,,,1,,,0,0,593,20
,1447361674,,,,,,1,,,0,0,1250,95
,1447405863,,,,,,1,,,0,0,402,10
,1447226254,,,,,,1,,,0,0,452,20
,1447226269,,,,,,1,,,0,0,383,5
,1447405843,,,,,,1,,,0,0,357,5
,1447405862,,,,,,1,,,0,0,633,29
,1447145174,,,,,,1,,,0,0,691,41
,1447226256,,,,,,1,,,0,0,439,14
,1447226255,,,,,,1,,,0,0,636,40
,1447226292,,,,,,1,,,0,0,444,14
,1447146076,,,,,,1,,,0,0,277,3
,1447145175,,,,,,1,,,0,0,781,46
,1447405918,,,,,,1,,,0,0,598,33
,1447320519,,,,,,1,,,0,0,348,8
,1447170833,,,,,,1,,,0,0,607,26
,1447170784,,,,,,1,,,0,0,371,10
,1447320497,,,,,,1,,,0,0,271,1
,1447170789,,,,,,1,,,0,0,408,12
,1447245125,,,,,,1,,,0,0,1093,80
,1447170788,,,,,,1,,,0,0,484,18
,1447145083,,,,,,1,,,0,0,1116,82
,1447320501,,,,,,1,,,0,0,314,1
,1447245127,,,,,,1,,,0,0,1141,88
,1447405865,,,,,,1,,,0,0,1228,84
,1447320520,,,,,,1,,,0,0,1066,62
,1447405807,,,,,,1,,,0,0,316,6
,1447320500,,,,,,1,,,0,0,355,7
,1447405819,,,,,,1,,,0,0,829,42
,1447320468,,,,,,1,,,0,0,279,1
,1447405864,,,,,,1,,,0,0,271,1
,1447306556,,,,,,1,,,0,0,368,5
,1447306525,,,,,,1,,,0,0,416,9
,1447406037,,,,,,1,,,0,0,2446,152
,1447226250,,,,,,1,,,0,0,463,9
,1447226270,,,,,,1,,,0,0,359,8
,1447361680,,,,,,1,,,0,0,635,24
,1447405858,,,,,,1,,,0,0,314,1
,1447306557,,,,,,1,,,0,0,344,2
,1447226274,,,,,,1,,,0,0,280,1
,1447306558,,,,,,1,,,0,0,386,9
,1447226266,,,,,,1,,,0,0,579,12
,1447168858,,,,,,1,,,0,0,692,16
,1447205700,,,,,,1,,,0,0,621,16
,1447382069,,,,,,1,,,0,0,378,3
,1447272306,,,,,,1,,,0,0,429,6
,1447145180,,,,,,1,,,0,0,1146,35
,1447405808,,,,,,1,,,0,0,548,9
,1447238191,,,,,,1,,,0,0,792,18
,1447405903,,,,,,1,,,0,0,395,3
,1447155745,,,,,,1,,,0,0,474,9
,1447145179,,,,,,1,,,0,0,440,5
,1447155743,,,,,,1,,,0,0,290,1
,1447155744,,,,,,1,,,0,0,603,12
,1447155742,,,,,,1,,,0,0,502,9
,1447405813,,,,,,1,,,0,0,445,6
,1447405943,,,,,,1,,,0,0,689,16
,1447405850,,,,,,1,,,0,0,701,15
,1447320572,,,,,,1,,,0,0,1139,35
,1447145116,,,,,,1,,,0,0,1109,32
,1447405860,,,,,,1,,,0,0,375,3
,1447155741,,,,,,1,,,0,0,976,29
,1447320485,,,,,,1,,,0,0,729,6
,1447145075,,,,,,1,,,0,0,1114,12
,1447145181,,,,,,1,,,0,0,1723,19
,1447405784,,,,,,1,,,0,0,1183,14
,1447145082,,,,,,1,,,0,0,1586,19
,1447405801,,,,,,1,,,0,0,1139,12
,1447320524,,,,,,1,,,0,0,1298,15
,1447170834,,,,,,1,,,0,0,3213,39
,1447405791,,,,,,1,,,0,0,967,10
,1447405800,,,,,,1,,,0,0,402,2
,1447306654,,,,,,1,,,0,0,363,5
,1447146078,,,,,,1,,,0,0,288,1
,1447232774,,,,,,1,,,0,0,380,4
,1447145186,,,,,,1,,,0,0,707,19
,1447361683,,,,,,1,,,0,0,321,1
,1447353011,,,,,,1,,,0,0,447,8
,1447361682,,,,,,1,,,0,0,474,10
,1447232773,,,,,,1,,,0,0,472,9
,1447145118,,,,,,1,,,0,0,490,9
,1447320652,,,,,,1,,,0,0,276,1
,1447306485,,,,,,1,,,0,0,350,3
,1447361681,,,,,,1,,,0,0,618,14
,1447306456,,,,,,1,,,0,0,373,4
,1447306587,,,,,,1,,,0,0,321,3
,1447306527,,,,,,1,,,0,0,349,1
,1447306617,,,,,,1,,,0,0,499,8
,1447306655,,,,,,1,,,0,0,326,1
,1447145187,,,,,,1,,,0,0,378,4
,1447306586,,,,,,1,,,0,0,318,3
,1447392483,,,,,,1,,,0,0,479,7
,1447404477,,,,,,1,,,0,0,547,11
,1447309544,,,,,,1,,,0,0,521,8
,1447309548,,,,,,1,,,0,0,268,1
,1447309547,,,,,,1,,,0,0,521,8
,1447320417,,,,,,1,,,0,0,280,1
,1447405974,,,,,,1,,,0,0,851,19
,1447309546,,,,,,1,,,0,0,448,8
,1447407430,,,,,,1,,,0,0,553,12
,1447251097,,,,,,1,,,0,0,698,15
,1447320416,,,,,,1,,,0,0,485,8
,1447309545,,,,,,1,,,0,0,480,8
,1447405973,,,,,,1,,,0,0,483,8
,1447320560,,,,,,1,,,0,0,436,3
,1447150976,,,,,,1,,,0,0,357,3
,1447205710,,,,,,1,,,0,0,369,1
,1447320559,,,,,,1,,,0,0,369,2
,1447405874,,,,,,1,,,0,0,382,2
,1447205707,,,,,,1,,,0,0,314,0
,1447205709,,,,,,1,,,0,0,353,3
,1447405816,,,,,,1,,,0,0,327,1
,1447205708,,,,,,1,,,0,0,270,1
,1447145111,,,,,,1,,,0,0,569,9
,1447150977,,,,,,1,,,0,0,590,8
,1447405849,,,,,,1,,,0,0,482,4
,1447150974,,,,,,1,,,0,0,424,4
,1447228695,,,,,,1,,,0,0,283,1
,1447226241,,,,,,1,,,0,0,283,0
,1447405752,,,,,,1,,,0,0,369,2
,1447226242,,,,,,1,,,0,0,371,2
,1447405756,,,,,,1,,,0,0,786,12
,1447405817,,,,,,1,,,0,0,541,7
,1447145123,,,,,,1,,,0,0,606,7
,1447327179,,,,,,1,,,0,0,607,6
,1447406044,,,,,,1,,,0,0,352,2
,1447214677,,,,,,1,,,0,0,339,1
,1447247176,,,,,,1,,,0,0,348,1
,1447405897,,,,,,1,,,0,0,419,2
,1447152420,,,,,,1,,,0,0,773,10
,1447247168,,,,,,1,,,0,0,763,11
,1447166802,,,,,,1,,,0,0,759,11
,1447214747,,,,,,1,,,0,0,541,5
,1447405896,,,,,,1,,,0,0,2031,34
,1447214749,,,,,,1,,,0,0,289,1
,1447153975,,,,,,1,,,0,0,428,3
,1447151140,,,,,,1,,,0,0,425,2
,1447166803,,,,,,1,,,0,0,487,3
,1447152639,,,,,,1,,,0,0,412,2
,1447248649,,,,,,1,,,0,0,357,2
,1447337703,,,,,,1,,,0,0,357,2
,1447320641,,,,,,1,,,0,0,408,2
,1447327981,,,,,,1,,,0,0,436,2
,1447209503,,,,,,1,,,0,0,512,5
,1447168950,,,,,,1,,,0,0,861,13
,1447406043,,,,,,1,,,0,0,1556,29
,1447337697,,,,,,1,,,0,0,903,13
,1447320561,,,,,,1,,,0,0,534,6
,1447250078,,,,,,1,,,0,0,979,15
,1447168949,,,,,,1,,,0,0,1114,16
,1447320570,,,,,,1,,,0,0,2047,34
,1447247177,,,,,,1,,,0,0,1215,18
,1447347744,,,,,,1,,,0,0,1064,17
,1447214748,,,,,,1,,,0,0,800,9
,1447146074,,,,,,1,,,0,0,2175,37
,1447320640,,,,,,1,,,0,0,2240,36
,1447228696,,,,,,1,,,0,0,1932,31
,1447228697,,,,,,1,,,0,0,2537,42
,1447419378,,,,,,1,,,0,0,279,0
,1447320687,,,,,,1,,,0,0,252,0
,1447419380,,,,,,1,,,0,0,263,0
,1447419379,,,,,,1,,,0,0,380,2
,1447419382,,,,,,1,,,0,0,338,1
,1447320567,,,,,,1,,,0,0,393,3
,1447145990,,,,,,1,,,0,0,377,2
,1447320522,,,,,,1,,,0,0,522,7
,1447293046,,,,,,1,,,0,0,292,1
,1447167710,,,,,,1,,,0,0,576,10
,1447167708,,,,,,1,,,0,0,822,15
,1447167709,,,,,,1,,,0,0,802,15
,1447419381,,,,,,1,,,0,0,277,0
,1447362976,,,,,,1,,,0,0,455,6
,1447205714,,,,,,1,,,0,0,316,1
,1447205713,,,,,,1,,,0,0,315,0
,1447419384,,,,,,1,,,0,0,332,1
,1447205715,,,,,,1,,,0,0,261,1
,1447306612,,,,,,1,,,0,0,756,15
,1447320688,,,,,,1,,,0,0,1283,34
,1447306562,,,,,,1,,,0,0,1111,23
,1447306613,,,,,,1,,,0,0,744,13
,1447335428,,,,,,1,,,0,0,341,2
,1447320571,,,,,,1,,,0,0,835,10
,1447335407,,,,,,1,,,0,0,587,7
,1447320563,,,,,,1,,,0,0,371,2
,1447145227,,,,,,1,,,0,0,714,9
,1447335406,,,,,,1,,,0,0,1063,16
,1447320531,,,,,,1,,,0,0,927,12
,1447145112,,,,,,1,,,0,0,361,1
,1447335427,,,,,,1,,,0,0,1392,23
,1447145177,,,,,,1,,,0,0,285,0
,1447145129,,,,,,1,,,0,0,400,1
,1447245182,,,,,,1,,,0,0,920,14
,1447310460,,,,,,1,,,0,0,597,7
,1447145178,,,,,,1,,,0,0,1215,18
,1447335404,,,,,,1,,,0,0,673,7
,1447335400,,,,,,1,,,0,0,523,5
,1447335393,,,,,,1,,,0,0,388,1
,1447145128,,,,,,1,,,0,0,528,4
,1447284911,,,,,,1,,,0,0,425,2
,1447306381,,,,,,1,,,0,0,441,2
,1447145125,,,,,,1,,,0,0,410,1
,1447205703,,,,,,1,,,0,0,567,4
,1447205699,,,,,,1,,,0,0,414,1
,1447145176,,,,,,1,,,0,0,950,10
,1447306651,,,,,,1,,,0,0,1561,24
,1447145088,,,,,,1,,,0,0,403,2
,1447205702,,,,,,1,,,0,0,375,1
,1447205706,,,,,,1,,,0,0,701,7
,1447306580,,,,,,1,,,0,0,359,1
,1447145124,,,,,,1,,,0,0,463,3
,1447205705,,,,,,1,,,0,0,445,2
,1447145115,,,,,,1,,,0,0,349,1
,1447284907,,,,,,1,,,0,0,431,2
,1447284916,,,,,,1,,,0,0,416,2
,1447205701,,,,,,1,,,0,0,377,2
,1447306653,,,,,,1,,,0,0,693,8
,1447205704,,,,,,1,,,0,0,410,2
,1447306614,,,,,,1,,,0,0,1402,19
,1447284912,,,,,,1,,,0,0,546,4
,1447284913,,,,,,1,,,0,0,503,4
,1447306504,,,,,,1,,,0,0,439,2
,1447284915,,,,,,1,,,0,0,517,4
,1447306652,,,,,,1,,,0,0,1360,19
,1447145089,,,,,,1,,,0,0,405,1
,1447306481,,,,,,1,,,0,0,408,2
,1447306458,,,,,,1,,,0,0,457,1
,1447404376,,,,,,1,,,0,0,3219,12
,1447284760,,,,,,1,,,0,0,2400,9
,1447404375,,,,,,1,,,0,0,4099,17
,1447306589,,,,,,1,,,0,0,2348,9
,1447306588,,,,,,1,,,0,0,2755,11
,1447404360,,,,,,1,,,0,0,1075,3
,1447299589,,,,,,1,,,0,0,2761,11
,1447299588,,,,,,1,,,0,0,2394,9
,1447306590,,,,,,1,,,0,0,3267,13
,1447405779,,,,,,1,,,0,0,909,4
,1447161364,,,,,,1,,,0,0,993,4
,1447145989,,,,,,1,,,0,0,1633,9
,1447320448,,,,,,1,,,0,0,924,4
,1447405782,,,,,,1,,,0,0,953,4
,1447405780,,,,,,1,,,0,0,983,4
,1447145985,,,,,,1,,,0,0,2274,14
,1447320428,,,,,,1,,,0,0,972,4
,1447320438,,,,,,1,,,0,0,960,4
,1447145992,,,,,,1,,,0,0,971,3
,1447293037,,,,,,1,,,0,0,5646,27
,1447146023,,,,,,1,,,0,0,976,3
,1447146022,,,,,,1,,,0,0,943,3
,1447145970,,,,,,1,,,0,0,966,3
,1447162231,,,,,,1,,,0,0,921,3
,1447320449,,,,,,1,,,0,0,1635,7
,1447320452,,,,,,1,,,0,0,994,3
,1447145993,,,,,,1,,,0,0,920,3
,1447145969,,,,,,1,,,0,0,984,3
,1447322804,,,,,,1,,,0,0,914,3
,1447151134,,,,,,1,,,0,0,1665,6
,1447146045,,,,,,1,,,0,0,933,3
,1447178780,,,,,,1,,,0,0,970,3
,1447155738,,,,,,1,,,0,0,1656,6
,1447155733,,,,,,1,,,0,0,987,3
,1447155732,,,,,,1,,,0,0,327,0
,1447425231,,,,,,1,,,0,0,1629,6
,1447309536,,,,,,1,,,0,0,3649,17
,1447178782,,,,,,1,,,0,0,906,3
,1447322805,,,,,,1,,,0,0,958,3
,1447322806,,,,,,1,,,0,0,2332,10
,1447178781,,,,,,1,,,0,0,966,3
,1447155737,,,,,,1,,,0,0,970,3
,1447373434,,,,,,1,,,0,0,349,0
,1447145966,,,,,,1,,,0,0,2286,9
,1447226251,,,,,,1,,,0,0,919,3
,1447386760,,,,,,1,,,0,0,1127,4
,1447245106,,,,,,1,,,0,0,1677,6
,1447320533,,,,,,1,,,0,0,1678,6
,1447386759,,,,,,1,,,0,0,1544,6
,1447318272,,,,,,1,,,0,0,1655,6
,1447320538,,,,,,1,,,0,0,1645,6
,1447293044,,,,,,1,,,0,0,1618,6
,1447405748,,,,,,1,,,0,0,1170,12
,1447405750,,,,,,1,,,0,0,645,4
,1447405726,,,,,,1,,,0,0,1139,10
,1447405794,,,,,,1,,,0,0,1193,10
,1447405977,,,,,,1,,,0,0,3188,36
,1447405725,,,,,,1,,,0,0,615,4
,1447293036,,,,,,1,,,0,0,507,2
,1447293028,,,,,,1,,,0,0,431,2
,1447320689,,,,,,1,,,0,0,312,1
,1447320562,,,,,,1,,,0,0,311,0
,1447145223,,,,,,1,,,0,0,329,6
,1447320569,,,,,,1,,,0,0,312,0
,1447320649,,,,,,1,,,0,0,294,6
,1447320648,,,,,,1,,,0,0,377,5
,1447320607,,,,,,1,,,0,0,306,6
,1447145252,,,,,,1,,,0,0,342,9
,1447145309,,,,,,1,,,0,0,364,10
,1447320568,,,,,,1,,,0,0,439,11
,1447145253,,,,,,1,,,0,0,387,10
,1447145173,,,,,,1,,,0,0,492,21
,1447306497,,,,,,1,,,0,0,426,10
,1447158840,,,,,,1,,,3,3,468,7
,1447200081,,,,,,1,,,3,3,2034,69
,1447181099,,,,,,1,,,3,3,3307,109
,1447158842,,,,,,1,,,3,3,439,4
,1447200144,,,,,,1,,,3,3,834,20
,1447174090,,,,,,1,,,3,3,1558,41
,1447164829,,,,,,1,,,3,3,459,7
,1447200079,,,,,,1,,,3,3,3304,100
,1447158913,,,,,,1,,,3,3,2722,89
,1447342347,,,,,,1,,,0,0,295,3
,1447342348,,,,,,1,,,0,0,241,1
,1447371646,,,,,,1,,,0,0,290,1
,1447319957,,,,,,1,,,0,0,422,25
,1447350485,,,,,,1,,,0,0,337,1
,1447324204,,,,,,1,,,0,0,262,3
,1447360900,,,,,,1,,,0,0,321,0
,1447339009,,,,,,1,,,0,0,253,0
,1447391484,,,,,,1,,,0,0,241,1
,1447339010,,,,,,1,,,0,0,387,11
,1447324203,,,,,,1,,,0,0,337,5
,1447339008,,,,,,1,,,0,0,253,1
,1447158706,,,,,,1,,,0,0,307,0
,1447360911,,,,,,1,,,0,0,331,1
,1447383143,,,,,,1,,,0,0,285,1
,1447296436,,,,,,1,,,0,0,296,0
,1447144480,,,,,,1,,,0,0,326,0
,1447269656,,,,,,1,,,0,0,390,5
,1447219823,,,,,,1,,,0,0,356,5
,1447317261,,,,,,1,,,0,0,242,1
,1447158693,,,,,,1,,,0,0,338,1
,1447269679,,,,,,1,,,0,0,261,0
,1447339090,,,,,,1,,,0,0,275,2
,1447296429,,,,,,1,,,0,0,442,13
,1447146308,,,,,,1,,,0,0,436,13
,1447200806,,,,,,1,,,0,0,296,0
,1447179946,,,,,,1,,,0,0,324,1
,1447296426,,,,,,1,,,0,0,328,0
,1447296425,,,,,,1,,,0,0,323,0
,1447269675,,,,,,1,,,0,0,316,0
,1447219821,,,,,,1,,,0,0,339,1
,1447158695,,,,,,1,,,0,0,265,0
,1447179949,,,,,,1,,,0,0,430,14
,1447383132,,,,,,1,,,0,0,334,9
,1447360905,,,,,,1,,,0,0,375,9
,1447339098,,,,,,1,,,0,0,484,15
,1447200808,,,,,,1,,,0,0,336,9
,1447144476,,,,,,1,,,0,0,320,7
,1447158697,,,,,,1,,,0,0,395,7
,1447200805,,,,,,1,,,0,0,332,1
,1447179943,,,,,,1,,,0,0,313,2
,1447383127,,,,,,1,,,0,0,356,4
,1447317259,,,,,,1,,,0,0,321,3
,1447179944,,,,,,1,,,0,0,245,0
,1447144474,,,,,,1,,,0,0,746,40
,1447383128,,,,,,1,,,0,0,319,6
,1447296427,,,,,,1,,,0,0,442,13
,1447360901,,,,,,1,,,0,0,718,34
,1447383126,,,,,,1,,,0,0,1098,80
,1447360912,,,,,,1,,,0,0,1395,102
,1447339094,,,,,,1,,,0,0,345,9
,1447383146,,,,,,1,,,0,0,1338,82
,1447383129,,,,,,1,,,0,0,1273,91
,1447360902,,,,,,1,,,0,0,1247,82
,1447144483,,,,,,1,,,0,0,649,31
,1447360913,,,,,,1,,,0,0,786,41
,1447269651,,,,,,1,,,0,0,651,34
,1447179957,,,,,,1,,,0,0,930,58
,1447179945,,,,,,1,,,0,0,612,25
,1447144475,,,,,,1,,,0,0,525,19
,1447296428,,,,,,1,,,0,0,434,19
,1447179942,,,,,,1,,,0,0,282,1
,1447269674,,,,,,1,,,0,0,325,5
,1447269650,,,,,,1,,,0,0,296,1
,1447383125,,,,,,1,,,0,0,272,2
,1447144468,,,,,,1,,,0,0,322,3
,1447317257,,,,,,1,,,0,0,280,1
,1447383117,,,,,,1,,,0,0,618,25
,1447383142,,,,,,1,,,0,0,278,0
,1447301063,,,,,,1,,,0,0,315,1
,1447383147,,,,,,1,,,0,0,844,42
,1447339095,,,,,,1,,,0,0,491,16
,1447317260,,,,,,1,,,0,0,408,8
,1447360914,,,,,,1,,,0,0,557,23
,1447158692,,,,,,1,,,0,0,422,8
,1447296430,,,,,,1,,,0,0,600,24
,1447269652,,,,,,1,,,0,0,917,50
,1447269676,,,,,,1,,,0,0,315,5
,1447269653,,,,,,1,,,0,0,338,2
,1447383131,,,,,,1,,,0,0,4821,308
,1447296432,,,,,,1,,,0,0,541,22
,1447158707,,,,,,1,,,0,0,1159,73
,1447149407,,,,,,1,,,0,0,454,16
,1447158696,,,,,,1,,,0,0,663,29
,1447317263,,,,,,1,,,0,0,2266,153
,1447387441,,,,,,1,,,0,0,6145,414
,1447149408,,,,,,1,,,0,0,1668,94
,1447179948,,,,,,1,,,0,0,580,22
,1447339097,,,,,,1,,,0,0,3270,209
,1447360904,,,,,,1,,,0,0,3309,212
,1447339096,,,,,,1,,,0,0,655,29
,1447179947,,,,,,1,,,0,0,1118,56
,1447383148,,,,,,1,,,0,0,1537,95
,1447317262,,,,,,1,,,0,0,725,29
,1447149774,,,,,,1,,,0,0,581,23
,1447383130,,,,,,1,,,0,0,2236,140
,1447158694,,,,,,1,,,0,0,1301,68
,1447360903,,,,,,1,,,0,0,2579,162
,1447360915,,,,,,1,,,0,0,1011,49
,1447296431,,,,,,1,,,0,0,906,45
,1447348320,,,,,,1,,,0,0,1844,112
,1447200807,,,,,,1,,,0,0,824,33
,1447344538,,,,,,1,,,0,0,1303,66
,1447179958,,,,,,1,,,0,0,1276,74
,1447144481,,,,,,1,,,0,0,314,1
,1447339092,,,,,,1,,,0,0,2002,74
,1447144482,,,,,,1,,,0,0,333,1
,1447144470,,,,,,1,,,0,0,361,1
,1447179938,,,,,,1,,,0,0,309,0
,1447158688,,,,,,1,,,0,0,346,1
,1447383119,,,,,,1,,,0,0,474,8
,1447219817,,,,,,1,,,0,0,321,0
,1447339091,,,,,,1,,,0,0,340,2
,1447360899,,,,,,1,,,0,0,381,3
,1447179937,,,,,,1,,,0,0,268,0
,1447158687,,,,,,1,,,0,0,298,0
,1447144469,,,,,,1,,,0,0,307,2
,1447383144,,,,,,1,,,0,0,255,1
,1447144471,,,,,,1,,,0,0,348,2
,1447179939,,,,,,1,,,0,0,288,0
,1447158689,,,,,,1,,,0,0,257,0
,1447383120,,,,,,1,,,0,0,394,3
,1447339093,,,,,,1,,,0,0,338,1
,1447317258,,,,,,1,,,0,0,300,0
,1447187132,,,,,,1,,,0,0,318,2
,1447200803,,,,,,1,,,0,0,275,2
,1447383121,,,,,,1,,,0,0,334,3
,1447144478,,,,,,1,,,0,0,282,1
,1447296433,,,,,,1,,,0,0,257,3
,1447200810,,,,,,1,,,0,0,334,1
,1447158698,,,,,,1,,,0,0,343,3
,1447219818,,,,,,1,,,0,0,327,2
,1447179951,,,,,,1,,,0,0,275,0
,1447383124,,,,,,1,,,0,0,334,1
,1447383118,,,,,,1,,,0,0,334,4
,1447179941,,,,,,1,,,0,0,321,2
,1447383123,,,,,,1,,,0,0,407,9
,1447158691,,,,,,1,,,0,0,307,0
,1447144473,,,,,,1,,,0,0,314,0
,1447219820,,,,,,1,,,0,0,331,4
,1447383138,,,,,,1,,,0,0,309,3
,1447383133,,,,,,1,,,0,0,308,4
,1447383136,,,,,,1,,,0,0,281,2
,1447179952,,,,,,1,,,0,0,449,12
,1447383135,,,,,,1,,,0,0,295,4
,1447317265,,,,,,1,,,0,0,259,1
,1447158699,,,,,,1,,,0,0,720,38
,1447383134,,,,,,1,,,0,0,367,4
,1447360906,,,,,,1,,,0,0,287,3
,1447383137,,,,,,1,,,0,0,279,2
,1447296434,,,,,,1,,,0,0,331,1
,1447179955,,,,,,1,,,0,0,485,18
,1447360908,,,,,,1,,,0,0,340,9
,1447144479,,,,,,1,,,0,0,488,18
,1447317267,,,,,,1,,,0,0,360,9
,1447200812,,,,,,1,,,0,0,378,9
,1447158701,,,,,,1,,,0,0,611,26
,1447269655,,,,,,1,,,0,0,385,13
,1447383140,,,,,,1,,,0,0,329,4
,1447339101,,,,,,1,,,0,0,461,12
,1447179950,,,,,,1,,,0,0,310,0
,1447269654,,,,,,1,,,0,0,638,33
,1447383139,,,,,,1,,,0,0,630,27
,1447219822,,,,,,1,,,0,0,377,9
,1447179954,,,,,,1,,,0,0,542,25
,1447317266,,,,,,1,,,0,0,465,12
,1447360907,,,,,,1,,,0,0,435,18
,1447158700,,,,,,1,,,0,0,562,25
,1447339100,,,,,,1,,,0,0,676,32
,1447200811,,,,,,1,,,0,0,411,9
,1447296435,,,,,,1,,,0,0,417,13
,1447339099,,,,,,1,,,0,0,255,0
,1447269677,,,,,,1,,,0,0,333,0
,1447317264,,,,,,1,,,0,0,326,1
,1447144477,,,,,,1,,,0,0,263,1
,1447200809,,,,,,1,,,0,0,312,1
,1447179959,,,,,,1,,,0,0,423,8
,1447269678,,,,,,1,,,0,0,245,1
,1447179956,,,,,,1,,,0,0,391,5
,1447383141,,,,,,1,,,0,0,339,3
,1447317268,,,,,,1,,,0,0,326,4
,1447360909,,,,,,1,,,0,0,273,0
,1447219819,,,,,,1,,,0,0,345,6
,1447179940,,,,,,1,,,0,0,298,5
,1447383122,,,,,,1,,,0,0,486,15
,1447158690,,,,,,1,,,0,0,397,6
,1447269649,,,,,,1,,,0,0,395,6
,1447200804,,,,,,1,,,0,0,431,8
,1447200814,,,,,,1,,,0,0,389,5
,1447383145,,,,,,1,,,0,0,493,18
,1447144472,,,,,,1,,,0,0,443,16
,1447179953,,,,,,1,,,0,0,826,40
,1447158705,,,,,,1,,,0,0,378,2
,1447158704,,,,,,1,,,0,0,369,2
,1447200813,,,,,,1,,,0,0,634,8
,1447158702,,,,,,1,,,0,0,528,2
,1447158703,,,,,,1,,,0,0,890,5
,1447360910,,,,,,1,,,0,0,320,2
,1447250565,,,,,,1,,,0,0,375,4
,1447298558,,,,,,1,,,0,0,456,1
,1447296415,,,,,,1,,,0,0,5794,1
,1447338432,,,,,,1,,,0,0,5830,1
,1447156473,,,,,,1,,,0,0,1338,1
,1447280520,,,,,,1,,,0,0,1386,1
,1447413834,,,,,,1,,,3,0,325,0
,1447392980,,,,,,1,,,3,0,518,3
,1447407042,,,,,,1,,,3,0,426,1
,1447231158,,,,,,1,,,3,0,1252,7
,1447269661,,,,,,1,,,3,0,299,0
,1447269561,,,,,,1,,,3,0,299,0
,1447386304,,,,,,1,,,3,0,339,0
,1447407043,,,,,,1,,,3,0,305,0
,1447219958,,,,,,1,,,3,0,292,0
,1447350297,,,,,,1,,,3,0,254,0
,1447409256,,,,,,1,,,3,0,329,0
,1447306639,,,,,,1,,,3,0,243,0
,1447242881,,,,,,1,,,3,0,499,1
,1447406316,,,,,,1,,,3,0,255,0
,1447296249,,,,,,1,,,3,0,294,0
,1447360509,,,,,,1,,,3,0,263,0
,1447280521,,,,,,1,,,3,0,316,0
,1447219954,,,,,,1,,,3,0,335,0
,1447219953,,,,,,1,,,3,0,538,3
,1447284492,,,,,,1,,,3,0,782,6
,1447243311,,,,,,1,,,3,0,475,3
,1447273497,,,,,,1,,,3,0,1800,18
,1447371545,,,,,,1,,,3,0,559,3
,1447328087,,,,,,1,,,3,0,355,1
,1447304478,,,,,,1,,,3,0,982,6
,1447219957,,,,,,1,,,3,0,490,2
,1447322249,,,,,,1,,,3,0,954,6
,1447371519,,,,,,1,,,3,0,473,2
,1447376498,,,,,,1,,,3,0,330,0
,1447286457,,,,,,1,,,3,0,1749,13
,1447350389,,,,,,1,,,3,0,1001,6
,1447269494,,,,,,1,,,3,0,322,0
,1447288283,,,,,,1,,,3,0,1305,9
,1447231113,,,,,,1,,,3,0,498,2
,1447209562,,,,,,1,,,3,0,869,5
,1447392939,,,,,,1,,,3,0,320,1
,1447231157,,,,,,1,,,3,0,2126,17
,1447359790,,,,,,1,,,3,0,936,6
,1447304484,,,,,,1,,,3,0,765,4
,1447261909,,,,,,1,,,3,0,420,1
,1447201692,,,,,,1,,,3,0,1288,9
,1447182849,,,,,,1,,,3,0,591,3
,1447204816,,,,,,1,,,3,0,4388,39
,1447219750,,,,,,1,,,3,0,1286,9
,1447223869,,,,,,1,,,3,0,917,5
,1447264564,,,,,,1,,,3,0,2233,11
,1447162473,,,,,,1,,,3,0,1322,2
,1447317246,,,,,,1,,,3,0,3310,6
,1447339826,,,,,,1,,,3,0,5319,10
,1447162475,,,,,,1,,,3,0,3138,46
,1447278595,,,,,,1,,,3,0,2080,34
,1447298057,,,,,,1,,,3,0,2048,32
,1447343088,,,,,,1,,,3,0,2079,28
